s0,action,reward,s2_0,done
2.0070606806840243,-1,-1.1048031050275233,1.1048031050275233,0
1.1048031050275233,-1,-0.130159099055161,0.130159099055161,0
0.130159099055161,-1,-0.7232180259767339,-0.7232180259767339,0
-0.7232180259767339,1,-0.09921483083944738,0.09921483083944738,0
0.09921483083944738,-1,-0.8337789522661925,-0.8337789522661925,0
-0.8337789522661925,1,-0.1689985025978184,0.1689985025978184,0
0.1689985025978184,1,-1.1874775840572849,1.1874775840572849,0
1.1874775840572849,-1,-0.08819005303735201,0.08819005303735201,0
0.08819005303735201,1,-1.238336472492017,1.238336472492017,0
1.238336472492017,1,-2.3029266409591975,2.3029266409591975,0
2.3029266409591975,-1,-1.2174640802143861,1.2174640802143861,0
1.2174640802143861,1,-2.222897574955376,2.222897574955376,0
2.222897574955376,-1,-1.2562417721490566,1.2562417721490566,0
1.2562417721490566,1,-2.2441102249314646,2.2441102249314646,0
-1.317085034382787,1,-0.3517410510112253,-0.3517410510112253,0
-0.3517410510112253,-1,-1.2709382788066914,-1.2709382788066914,0
-1.2709382788066914,-1,-2.0549186417974377,-2.0549186417974377,0
-2.0549186417974377,1,-1.3505730167292942,-1.3505730167292942,0
-1.3505730167292942,-1,-2.2933453228568554,-2.2933453228568554,0
-2.2933453228568554,1,-1.2602884390770588,-1.2602884390770588,0
-1.2602884390770588,1,-0.1649555035884967,-0.1649555035884967,0
-0.1649555035884967,1,-0.8451640787024849,0.8451640787024849,0
0.8451640787024849,-1,-0.060302110775689616,0.060302110775689616,0
0.060302110775689616,1,-1.141641429663904,1.141641429663904,0
1.141641429663904,1,-2.0638232851938327,2.0638232851938327,0
2.0638232851938327,1,-3.2359331133471754,3.2359331133471754,0
3.2359331133471754,1,-4.121481026150308,4.121481026150308,0
4.121481026150308,-1,-3.139116833811473,3.139116833811473,0
3.139116833811473,1,-4.1849101451823865,4.1849101451823865,0
4.1849101451823865,1,-5.113454378813316,5.113454378813316,0
5.113454378813316,-1,-4.089028504867647,4.089028504867647,0
4.089028504867647,-1,-2.8359353558439557,2.8359353558439557,0
2.8359353558439557,1,-4.013468457555961,4.013468457555961,0
4.013468457555961,-1,-3.130870595701896,3.130870595701896,0
3.7957894469275395,1,-4.742165501392874,4.742165501392874,0
4.742165501392874,1,-5.643655848882015,5.643655848882015,0
5.643655848882015,-1,-4.500408179741287,4.500408179741287,0
4.500408179741287,-1,-3.668152778412461,3.668152778412461,0
3.668152778412461,-1,-2.7462504390108307,2.7462504390108307,0
2.7462504390108307,-1,-1.6564520248502421,1.6564520248502421,0
1.6564520248502421,-1,-0.6871993254635091,0.6871993254635091,0
0.6871993254635091,1,-1.7473949195157168,1.7473949195157168,0
1.7473949195157168,-1,-0.7649883217731586,0.7649883217731586,0
0.7649883217731586,-1,-0.35606331249801426,-0.35606331249801426,0
-0.35606331249801426,1,-0.7366697140212459,0.7366697140212459,0
0.7366697140212459,1,-1.8506426960297702,1.8506426960297702,0
1.8506426960297702,-1,-0.6513752697773665,0.6513752697773665,0
0.6513752697773665,-1,-0.29047814937360705,-0.29047814937360705,0
-0.29047814937360705,1,-0.6577727914335189,0.6577727914335189,0
0.6577727914335189,-1,-0.2603796258420258,-0.2603796258420258,0
-0.2603796258420258,1,-0.6305087116566915,0.6305087116566915,0
0.6305087116566915,1,-1.5457779341936897,1.5457779341936897,0
1.5457779341936897,1,-2.433227306893721,2.433227306893721,0
2.433227306893721,1,-3.513886915044013,3.513886915044013,0
1.3202200452337713,-1,-0.3688595837306632,0.3688595837306632,0
0.3688595837306632,-1,-0.5599646670947469,-0.5599646670947469,0
-0.5599646670947469,1,-0.5330664989674843,0.5330664989674843,0
0.5330664989674843,-1,-0.4556725753178979,-0.4556725753178979,0
-0.4556725753178979,1,-0.6434867668233428,0.6434867668233428,0
0.6434867668233428,1,-1.6934490978213035,1.6934490978213035,0
1.6934490978213035,-1,-0.6149016770522563,0.6149016770522563,0
0.6149016770522563,-1,-0.3995564987462191,-0.3995564987462191,0
-0.3995564987462191,-1,-1.6558332221962622,-1.6558332221962622,0
-1.6558332221962622,1,-0.6193365305950166,-0.6193365305950166,0
-0.6193365305950166,1,-0.4000824246809697,0.4000824246809697,0
0.4000824246809697,1,-1.6176492739890105,1.6176492739890105,0
1.6176492739890105,-1,-0.609584162991973,0.609584162991973,0
0.609584162991973,-1,-0.2247148111857012,-0.2247148111857012,0
-0.2247148111857012,1,-0.7819202531780559,0.7819202531780559,0
0.7819202531780559,1,-1.6850944538224655,1.6850944538224655,0
1.6850944538224655,1,-2.722128901290647,2.722128901290647,0
2.722128901290647,1,-3.694330596993054,3.694330596993054,0
3.694330596993054,-1,-2.739673895333521,2.739673895333521,0
2.739673895333521,-1,-1.7210688682209803,1.7210688682209803,0
-2.299132055360248,1,-1.1188903610714571,-1.1188903610714571,0
-1.1188903610714571,-1,-1.988724261390273,-1.988724261390273,0
-1.988724261390273,-1,-2.891430146268856,-2.891430146268856,0
-2.891430146268856,-1,-3.917297618788223,-3.917297618788223,0
-3.917297618788223,-1,-4.856945329156616,-4.856945329156616,0
-4.856945329156616,1,-3.8251118448945087,-3.8251118448945087,0
-3.8251118448945087,-1,-4.81495381420695,-4.81495381420695,0
-4.81495381420695,1,-3.733085648367766,-3.733085648367766,0
-3.733085648367766,1,-2.770455013008583,-2.770455013008583,0
-2.770455013008583,1,-1.7782768762012136,-1.7782768762012136,0
-1.7782768762012136,-1,-2.7822916453631827,-2.7822916453631827,0
-2.7822916453631827,1,-1.644065296313038,-1.644065296313038,0
-1.644065296313038,1,-0.6750502545504455,-0.6750502545504455,0
-0.6750502545504455,-1,-1.6777538465063426,-1.6777538465063426,0
-1.6777538465063426,1,-0.777948256690546,-0.777948256690546,0
-0.777948256690546,-1,-1.8664550034835687,-1.8664550034835687,0
-1.8664550034835687,1,-0.8700496760107533,-0.8700496760107533,0
-0.8700496760107533,1,-0.10333718365573763,0.10333718365573763,0
0.10333718365573763,1,-1.0614257623962695,1.0614257623962695,0
1.0614257623962695,1,-2.064165228644401,2.064165228644401,0
0.011117617885993525,1,-1.041248751692739,1.041248751692739,0
1.041248751692739,1,-2.0321019062965195,2.0321019062965195,0
2.0321019062965195,-1,-0.9430840179148637,0.9430840179148637,0
0.9430840179148637,-1,-0.03650863353063042,-0.03650863353063042,0
-0.03650863353063042,-1,-1.0644035221230206,-1.0644035221230206,0
-1.0644035221230206,-1,-2.100315168458844,-2.100315168458844,0
-2.100315168458844,1,-1.0529797079651209,-1.0529797079651209,0
-1.0529797079651209,-1,-2.0282270540140157,-2.0282270540140157,0
-2.0282270540140157,1,-1.0339169320119543,-1.0339169320119543,0
-1.0339169320119543,1,-0.00861755573854171,-0.00861755573854171,0
-0.00861755573854171,1,-0.967023294611258,0.967023294611258,0
0.967023294611258,-1,-0.06157338614246258,-0.06157338614246258,0
-0.06157338614246258,-1,-1.0454054599568487,-1.0454054599568487,0
-1.0454054599568487,1,-0.13199228690416084,-0.13199228690416084,0
-0.13199228690416084,1,-0.9005046110775232,0.9005046110775232,0
0.9005046110775232,1,-2.0731031240735636,2.0731031240735636,0
2.0731031240735636,1,-3.079538138518468,3.079538138518468,0
3.079538138518468,-1,-2.1889408891449436,2.1889408891449436,0
2.1889408891449436,1,-3.114543203642426,3.114543203642426,0
3.114543203642426,1,-4.13423279479435,4.13423279479435,0
-1.692752164044137,1,-0.6848291603702972,-0.6848291603702972,0
-0.6848291603702972,1,-0.2237516565039669,0.2237516565039669,0
0.2237516565039669,-1,-0.7888276363243711,-0.7888276363243711,0
-0.7888276363243711,1,-0.32743578550971836,0.32743578550971836,0
0.32743578550971836,-1,-0.5016687526169165,-0.5016687526169165,0
-0.5016687526169165,-1,-1.5805508862771962,-1.5805508862771962,0
-1.5805508862771962,-1,-2.5630183888933553,-2.5630183888933553,0
-2.5630183888933553,1,-1.460808264447084,-1.460808264447084,0
-1.460808264447084,-1,-2.524610670008855,-2.524610670008855,0
-2.524610670008855,1,-1.6117027111429354,-1.6117027111429354,0
-1.6117027111429354,1,-0.7244775882816319,-0.7244775882816319,0
-0.7244775882816319,1,-0.25622766616989295,0.25622766616989295,0
0.25622766616989295,-1,-0.8060477261701343,-0.8060477261701343,0
-0.8060477261701343,1,-0.18946568947707634,0.18946568947707634,0
0.18946568947707634,1,-1.1900082777096017,1.1900082777096017,0
1.1900082777096017,1,-2.146026905588223,2.146026905588223,0
2.146026905588223,1,-3.2506250977884905,3.2506250977884905,0
3.2506250977884905,1,-4.367145280946946,4.367145280946946,0
4.367145280946946,1,-5.3138098125628055,5.3138098125628055,0
5.3138098125628055,-1,-4.388907735373657,4.388907735373657,0
-2.935310167602317,1,-1.7509727593718556,-1.7509727593718556,0
-1.7509727593718556,-1,-2.6821605630273573,-2.6821605630273573,0
-2.6821605630273573,-1,-3.582729848152408,-3.582729848152408,0
-3.582729848152408,-1,-4.679415063705181,-4.679415063705181,0
-4.679415063705181,1,-3.6759499797264996,-3.6759499797264996,0
-3.6759499797264996,-1,-4.723892619237071,-4.723892619237071,0
-4.723892619237071,-1,-5.6967313314562045,-5.6967313314562045,0
-5.6967313314562045,-1,-6.649580101307193,-6.649580101307193,1
2.11083147110826,1,-3.1384524952981505,3.1384524952981505,0
3.1384524952981505,1,-4.402105815033247,4.402105815033247,0
4.402105815033247,1,-5.552326788189657,5.552326788189657,0
5.552326788189657,-1,-4.353612254466089,4.353612254466089,0
4.353612254466089,-1,-3.428425590178365,3.428425590178365,0
3.428425590178365,1,-4.466095285789799,4.466095285789799,0
4.466095285789799,-1,-3.3864747352480995,3.3864747352480995,0
3.3864747352480995,1,-4.510528315064833,4.510528315064833,0
4.510528315064833,1,-5.715942249805069,5.715942249805069,0
5.715942249805069,1,-6.819723889359925,6.819723889359925,1
-1.4294692830884834,-1,-2.429050790622856,-2.429050790622856,0
-2.429050790622856,-1,-3.3427329720975494,-3.3427329720975494,0
-3.3427329720975494,-1,-4.098813692861744,-4.098813692861744,0
-4.098813692861744,1,-3.049138635523992,-3.049138635523992,0
-3.049138635523992,-1,-4.060464898543445,-4.060464898543445,0
-4.060464898543445,1,-3.021987686993068,-3.021987686993068,0
-3.021987686993068,1,-2.1133821292413946,-2.1133821292413946,0
-2.1133821292413946,-1,-3.039607430714105,-3.039607430714105,0
-3.039607430714105,1,-2.0066859723776,-2.0066859723776,0
-2.0066859723776,1,-1.028976277287492,-1.028976277287492,0
-1.028976277287492,-1,-2.061921019710514,-2.061921019710514,0
-2.061921019710514,-1,-3.1166041043235433,-3.1166041043235433,0
-3.1166041043235433,1,-2.054917929755116,-2.054917929755116,0
-2.054917929755116,-1,-3.1214616045636303,-3.1214616045636303,0
-3.1214616045636303,-1,-4.076324850973999,-4.076324850973999,0
-4.076324850973999,1,-2.9039966472091465,-2.9039966472091465,0
-2.9039966472091465,1,-1.9562699010422526,-1.9562699010422526,0
-1.9562699010422526,-1,-2.965710818033187,-2.965710818033187,0
-2.965710818033187,1,-1.8566629941324577,-1.8566629941324577,0
-1.8566629941324577,-1,-2.776614239720538,-2.776614239720538,0
-0.6722428768979238,1,-0.3459768817874746,0.3459768817874746,0
0.3459768817874746,-1,-0.6501032176299868,-0.6501032176299868,0
-0.6501032176299868,-1,-1.548244647244885,-1.548244647244885,0
-1.548244647244885,1,-0.2892204441494633,-0.2892204441494633,0
-0.2892204441494633,1,-0.8219741021309523,0.8219741021309523,0
0.8219741021309523,1,-1.759782070763866,1.759782070763866,0
1.759782070763866,1,-2.6372188978458557,2.6372188978458557,0
2.6372188978458557,1,-3.8265842786675885,3.8265842786675885,0
3.8265842786675885,-1,-2.7185431828654294,2.7185431828654294,0
2.7185431828654294,-1,-1.731527709266733,1.731527709266733,0
1.731527709266733,1,-2.6213631680527367,2.6213631680527367,0
2.6213631680527367,1,-3.8231857086744583,3.8231857086744583,0
3.8231857086744583,-1,-2.7050102295175575,2.7050102295175575,0
2.7050102295175575,-1,-1.7417528254815922,1.7417528254815922,0
1.7417528254815922,1,-2.650787226706654,2.650787226706654,0
2.650787226706654,1,-3.642048199913115,3.642048199913115,0
3.642048199913115,-1,-2.6774911125058307,2.6774911125058307,0
2.6774911125058307,1,-3.42697683073243,3.42697683073243,0
3.42697683073243,1,-4.413869010312477,4.413869010312477,0
4.413869010312477,1,-5.327961925580344,5.327961925580344,0
1.0571433855483416,-1,-0.061693011113283236,-0.061693011113283236,0
-0.061693011113283236,-1,-1.0611179690077768,-1.0611179690077768,0
-1.0611179690077768,1,-0.15874734580381636,-0.15874734580381636,0
-0.15874734580381636,-1,-1.148054464171073,-1.148054464171073,0
-1.148054464171073,1,-0.1660084442500368,-0.1660084442500368,0
-0.1660084442500368,-1,-1.2660491757749082,-1.2660491757749082,0
-1.2660491757749082,1,-0.2680614574381473,-0.2680614574381473,0
-0.2680614574381473,1,-0.7584515367066491,0.7584515367066491,0
0.7584515367066491,1,-1.8945017723778677,1.8945017723778677,0
1.8945017723778677,1,-2.919615412956868,2.919615412956868,0
2.919615412956868,1,-3.8754465926914463,3.8754465926914463,0
3.8754465926914463,1,-4.887093510715332,4.887093510715332,0
4.887093510715332,-1,-3.7756808905731094,3.7756808905731094,0
3.7756808905731094,-1,-2.774991858385961,2.774991858385961,0
2.774991858385961,1,-3.799926698901723,3.799926698901723,0
3.799926698901723,-1,-2.875212414045626,2.875212414045626,0
2.875212414045626,-1,-1.9820392681486436,1.9820392681486436,0
1.9820392681486436,1,-3.006694122518207,3.006694122518207,0
3.006694122518207,-1,-1.8933758010139847,1.8933758010139847,0
1.8933758010139847,-1,-0.7479645660749914,0.7479645660749914,0
-3.291048981177674,1,-2.2889553394284743,-2.2889553394284743,0
-2.2889553394284743,-1,-3.258191445379936,-3.258191445379936,0
-3.258191445379936,1,-2.2687083139336224,-2.2687083139336224,0
-2.2687083139336224,1,-1.2903798173648064,-1.2903798173648064,0
-1.2903798173648064,-1,-2.2412814079511123,-2.2412814079511123,0
-2.2412814079511123,1,-1.181638435337973,-1.181638435337973,0
-1.181638435337973,-1,-2.2224665233848997,-2.2224665233848997,0
-2.2224665233848997,1,-1.20244624301785,-1.20244624301785,0
-1.20244624301785,-1,-2.2599411059050714,-2.2599411059050714,0
-2.2599411059050714,1,-1.4408745743099145,-1.4408745743099145,0
-1.4408745743099145,1,-0.5630413449706653,-0.5630413449706653,0
-0.5630413449706653,-1,-1.4718055738975495,-1.4718055738975495,0
-1.4718055738975495,-1,-2.647087507988823,-2.647087507988823,0
-2.647087507988823,-1,-3.7089489304338175,-3.7089489304338175,0
-3.7089489304338175,-1,-4.610611230965809,-4.610611230965809,0
-4.610611230965809,1,-3.6048067499572363,-3.6048067499572363,0
-3.6048067499572363,1,-2.634810613885683,-2.634810613885683,0
-2.634810613885683,-1,-3.4939190398964004,-3.4939190398964004,0
-3.4939190398964004,1,-2.543513436280236,-2.543513436280236,0
-2.543513436280236,1,-1.6112566048361419,-1.6112566048361419,0
-2.325597033356812,-1,-3.3169698949486794,-3.3169698949486794,0
-3.3169698949486794,-1,-4.359243320706325,-4.359243320706325,0
-4.359243320706325,-1,-5.411922628091511,-5.411922628091511,0
-5.411922628091511,-1,-6.478455287499778,-6.478455287499778,1
0.569349027540853,1,-1.5641004818511506,1.5641004818511506,0
1.5641004818511506,-1,-0.5360004800256826,0.5360004800256826,0
0.5360004800256826,-1,-0.3007637032227081,-0.3007637032227081,0
-0.3007637032227081,1,-0.7666604391300723,0.7666604391300723,0
0.7666604391300723,-1,-0.5550607971570614,-0.5550607971570614,0
-0.5550607971570614,-1,-1.5055450549179024,-1.5055450549179024,0
-1.5055450549179024,-1,-2.6191325307425815,-2.6191325307425815,0
-2.6191325307425815,1,-1.4117299565194024,-1.4117299565194024,0
-1.4117299565194024,-1,-2.4422440205246327,-2.4422440205246327,0
-2.4422440205246327,-1,-3.4708852555762584,-3.4708852555762584,0
-3.4708852555762584,1,-2.5268416237410247,-2.5268416237410247,0
-2.5268416237410247,1,-1.6496036210210347,-1.6496036210210347,0
-1.6496036210210347,-1,-2.643919276816036,-2.643919276816036,0
-2.643919276816036,-1,-3.6325403818093998,-3.6325403818093998,0
-3.6325403818093998,1,-2.5732652636908404,-2.5732652636908404,0
-2.5732652636908404,-1,-3.5110520308837465,-3.5110520308837465,0
-3.5110520308837465,-1,-4.3690676252871326,-4.3690676252871326,0
-4.3690676252871326,1,-3.3047694148064224,-3.3047694148064224,0
-3.3047694148064224,1,-2.2539188319562955,-2.2539188319562955,0
-2.2539188319562955,1,-1.429043916706755,-1.429043916706755,0
0.21597811899738328,-1,-0.8012739758465482,-0.8012739758465482,0
-0.8012739758465482,1,-0.1637157899569814,0.1637157899569814,0
0.1637157899569814,-1,-0.939294304758132,-0.939294304758132,0
-0.939294304758132,1,-0.10661556767573918,0.10661556767573918,0
0.10661556767573918,1,-1.1680306944144847,1.1680306944144847,0
1.1680306944144847,-1,-0.2180854253945671,0.2180854253945671,0
0.2180854253945671,-1,-0.7873945939067204,-0.7873945939067204,0
-0.7873945939067204,-1,-1.660166671016902,-1.660166671016902,0
-1.660166671016902,-1,-2.509399037681889,-2.509399037681889,0
-2.509399037681889,1,-1.3452306014360875,-1.3452306014360875,0
-1.3452306014360875,1,-0.41154705606881886,-0.41154705606881886,0
-0.41154705606881886,1,-0.4974830782714098,0.4974830782714098,0
0.4974830782714098,-1,-0.5760058276130278,-0.5760058276130278,0
-0.5760058276130278,1,-0.3032222875726286,0.3032222875726286,0
0.3032222875726286,1,-1.2519020654925692,1.2519020654925692,0
1.2519020654925692,1,-2.2075828685699053,2.2075828685699053,0
2.2075828685699053,-1,-1.2290241984504866,1.2290241984504866,0
1.2290241984504866,1,-2.218976532577758,2.218976532577758,0
2.218976532577758,-1,-1.1500905693767505,1.1500905693767505,0
1.1500905693767505,-1,-0.03875045664850005,-0.03875045664850005,0
4.24308431516309,1,-5.315050444924044,5.315050444924044,0
5.315050444924044,1,-6.355201382983192,6.355201382983192,1
-3.599359552195561,-1,-4.744674948278421,-4.744674948278421,0
-4.744674948278421,1,-3.6873800661953267,-3.6873800661953267,0
-3.6873800661953267,1,-2.629826599282388,-2.629826599282388,0
-2.629826599282388,-1,-3.4841383398365116,-3.4841383398365116,0
-3.4841383398365116,-1,-4.4161220489313715,-4.4161220489313715,0
-4.4161220489313715,1,-3.425941205560578,-3.425941205560578,0
-3.425941205560578,-1,-4.658916621432669,-4.658916621432669,0
-4.658916621432669,1,-3.5510255923822776,-3.5510255923822776,0
-3.5510255923822776,-1,-4.593289536430692,-4.593289536430692,0
-4.593289536430692,-1,-5.523355834870486,-5.523355834870486,0
-5.523355834870486,-1,-6.48032742229189,-6.48032742229189,1
3.5554714673179735,-1,-2.677022753289578,2.677022753289578,0
2.677022753289578,1,-3.7243111195730707,3.7243111195730707,0
3.7243111195730707,-1,-2.7532004090182456,2.7532004090182456,0
2.7532004090182456,1,-3.7814542606537644,3.7814542606537644,0
3.7814542606537644,1,-4.756365246637474,4.756365246637474,0
4.756365246637474,1,-5.679359433837821,5.679359433837821,0
5.679359433837821,1,-6.624671433302376,6.624671433302376,1
-1.9819038561095956,-1,-2.8615468009521283,-2.8615468009521283,0
-2.8615468009521283,1,-1.834308368487621,-1.834308368487621,0
-1.834308368487621,-1,-2.9145166037050503,-2.9145166037050503,0
-2.9145166037050503,1,-1.9186975086588691,-1.9186975086588691,0
-1.9186975086588691,-1,-3.0511953323040437,-3.0511953323040437,0
-3.0511953323040437,-1,-4.093534047511898,-4.093534047511898,0
-4.093534047511898,1,-3.036239724435047,-3.036239724435047,0
-3.036239724435047,-1,-4.008248222858831,-4.008248222858831,0
-4.008248222858831,-1,-5.146109145550115,-5.146109145550115,0
-5.146109145550115,1,-3.9805627888650315,-3.9805627888650315,0
-3.9805627888650315,-1,-4.914300163550479,-4.914300163550479,0
-4.914300163550479,-1,-6.064322179875718,-6.064322179875718,1
-1.9223831319270124,1,-0.8827887871089923,-0.8827887871089923,0
-0.8827887871089923,-1,-1.7938079772275402,-1.7938079772275402,0
-1.7938079772275402,1,-0.7601205336614096,-0.7601205336614096,0
-0.7601205336614096,-1,-1.8589141831411826,-1.8589141831411826,0
-1.8589141831411826,1,-0.8337402120997898,-0.8337402120997898,0
-0.8337402120997898,-1,-1.894347547445803,-1.894347547445803,0
-1.894347547445803,1,-0.9044619349111006,-0.9044619349111006,0
-0.9044619349111006,1,-0.04297596231469397,-0.04297596231469397,0
-0.04297596231469397,1,-0.7217761284916842,0.7217761284916842,0
0.7217761284916842,-1,-0.3559381258034896,-0.3559381258034896,0
-0.3559381258034896,1,-0.8252873729374731,0.8252873729374731,0
0.8252873729374731,-1,-0.06971591421633355,-0.06971591421633355,0
-0.06971591421633355,-1,-1.2734126052071537,-1.2734126052071537,0
-1.2734126052071537,1,-0.3902032686328012,-0.3902032686328012,0
-0.3902032686328012,-1,-1.279987359029826,-1.279987359029826,0
-1.279987359029826,-1,-2.4587638993186456,-2.4587638993186456,0
-2.4587638993186456,-1,-3.5708297471507966,-3.5708297471507966,0
-3.5708297471507966,-1,-4.513517469651882,-4.513517469651882,0
-4.513517469651882,-1,-5.496780366934743,-5.496780366934743,0
-5.496780366934743,1,-4.349498020220352,-4.349498020220352,0
2.8332194393323826,1,-3.909302141783298,3.909302141783298,0
3.909302141783298,-1,-3.0429031938099103,3.0429031938099103,0
3.0429031938099103,-1,-1.9614107006059103,1.9614107006059103,0
1.9614107006059103,-1,-1.0211329065679424,1.0211329065679424,0
1.0211329065679424,-1,-0.22240030572882505,0.22240030572882505,0
0.22240030572882505,-1,-0.8358484534124543,-0.8358484534124543,0
-0.8358484534124543,-1,-1.9613143534111321,-1.9613143534111321,0
-1.9613143534111321,-1,-2.9101921031336095,-2.9101921031336095,0
-2.9101921031336095,-1,-3.9360783883186032,-3.9360783883186032,0
-3.9360783883186032,-1,-4.992035372788523,-4.992035372788523,0
-4.992035372788523,1,-3.87850958099592,-3.87850958099592,0
-3.87850958099592,-1,-4.912359726144234,-4.912359726144234,0
-4.912359726144234,-1,-5.78594017544294,-5.78594017544294,0
-5.78594017544294,-1,-7.04948329955414,-7.04948329955414,1
0.9620964298596126,-1,-0.05292268792877708,0.05292268792877708,0
0.05292268792877708,1,-1.2066593193748087,1.2066593193748087,0
1.2066593193748087,-1,-0.21960267382604753,0.21960267382604753,0
0.21960267382604753,-1,-0.6075178110901409,-0.6075178110901409,0
-0.6075178110901409,1,-0.4725671746854786,0.4725671746854786,0
0.4725671746854786,1,-1.5142104242319725,1.5142104242319725,0
1.5142104242319725,-1,-0.4228916404661711,0.4228916404661711,0
0.4228916404661711,1,-1.2863312580021138,1.2863312580021138,0
1.2863312580021138,-1,-0.3524706284687853,0.3524706284687853,0
0.3524706284687853,-1,-0.5951098735746956,-0.5951098735746956,0
-0.5951098735746956,1,-0.3536916424938762,0.3536916424938762,0
0.3536916424938762,-1,-0.5434191145206361,-0.5434191145206361,0
-0.5434191145206361,-1,-1.5282260942444648,-1.5282260942444648,0
-1.5282260942444648,-1,-2.494113337211541,-2.494113337211541,0
-2.494113337211541,1,-1.328459186458205,-1.328459186458205,0
-1.328459186458205,1,-0.12929634196483197,-0.12929634196483197,0
-0.12929634196483197,-1,-1.102707329774325,-1.102707329774325,0
-1.102707329774325,-1,-1.9790322323663152,-1.9790322323663152,0
-1.9790322323663152,-1,-3.229196891339431,-3.229196891339431,0
-3.229196891339431,1,-2.1662239676020962,-2.1662239676020962,0
0.16498785675228334,-1,-0.8952788863490768,-0.8952788863490768,0
-0.8952788863490768,1,-0.17079427507947698,0.17079427507947698,0
0.17079427507947698,1,-1.1226677436323644,1.1226677436323644,0
1.1226677436323644,-1,-0.27537248609927234,0.27537248609927234,0
0.27537248609927234,-1,-0.8643862749024502,-0.8643862749024502,0
-0.8643862749024502,-1,-1.9397887746046503,-1.9397887746046503,0
-1.9397887746046503,1,-0.8476088409461059,-0.8476088409461059,0
-0.8476088409461059,-1,-1.8728138107765926,-1.8728138107765926,0
-1.8728138107765926,1,-0.915960421565842,-0.915960421565842,0
-0.915960421565842,-1,-1.9459569249628257,-1.9459569249628257,0
-1.9459569249628257,1,-0.9156392244093285,-0.9156392244093285,0
-0.9156392244093285,1,-0.0580827139554525,0.0580827139554525,0
0.0580827139554525,-1,-0.8982100430443364,-0.8982100430443364,0
-0.8982100430443364,1,-0.002925481711856359,0.002925481711856359,0
0.002925481711856359,-1,-0.8599792902604307,-0.8599792902604307,0
-0.8599792902604307,1,-0.11631834624246658,0.11631834624246658,0
0.11631834624246658,1,-0.8997689914104626,0.8997689914104626,0
0.8997689914104626,1,-1.9827595191989578,1.9827595191989578,0
1.9827595191989578,1,-3.055511385518973,3.055511385518973,0
3.055511385518973,-1,-2.10703186252669,2.10703186252669,0
3.464210721579592,1,-4.602941458746515,4.602941458746515,0
4.602941458746515,1,-5.659482129583514,5.659482129583514,0
5.659482129583514,-1,-4.796835053033905,4.796835053033905,0
4.796835053033905,-1,-3.5005250788423763,3.5005250788423763,0
3.5005250788423763,-1,-2.4102564240422244,2.4102564240422244,0
2.4102564240422244,-1,-1.5315205620632792,1.5315205620632792,0
1.5315205620632792,-1,-0.5793883124454415,0.5793883124454415,0
0.5793883124454415,1,-1.6350276768372456,1.6350276768372456,0
1.6350276768372456,1,-2.556766291056017,2.556766291056017,0
2.556766291056017,-1,-1.6642363632700379,1.6642363632700379,0
1.6642363632700379,1,-2.7457589428133167,2.7457589428133167,0
2.7457589428133167,-1,-1.8479192704624894,1.8479192704624894,0
1.8479192704624894,-1,-1.0072338503771112,1.0072338503771112,0
1.0072338503771112,-1,-0.13233484058190934,0.13233484058190934,0
0.13233484058190934,1,-1.0998721433340135,1.0998721433340135,0
1.0998721433340135,1,-2.0665866977539022,2.0665866977539022,0
2.0665866977539022,-1,-1.1983498309537315,1.1983498309537315,0
1.1983498309537315,1,-2.2366888639801474,2.2366888639801474,0
2.2366888639801474,1,-3.2136617847338464,3.2136617847338464,0
3.2136617847338464,-1,-2.3708110689280395,2.3708110689280395,0
0.6703559965193682,-1,-0.30077718842668383,-0.30077718842668383,0
-0.30077718842668383,1,-0.7522274051158909,0.7522274051158909,0
0.7522274051158909,-1,-0.2323953296944639,-0.2323953296944639,0
-0.2323953296944639,-1,-1.2514676461599612,-1.2514676461599612,0
-1.2514676461599612,-1,-2.139033975196922,-2.139033975196922,0
-2.139033975196922,1,-1.0962961516080638,-1.0962961516080638,0
-1.0962961516080638,1,-0.04871803261631051,-0.04871803261631051,0
-0.04871803261631051,1,-0.8749050032634066,0.8749050032634066,0
0.8749050032634066,1,-1.8008271901199615,1.8008271901199615,0
1.8008271901199615,-1,-0.9153971922377125,0.9153971922377125,0
0.9153971922377125,1,-2.05971240512013,2.05971240512013,0
2.05971240512013,-1,-1.1696585734568308,1.1696585734568308,0
1.1696585734568308,-1,-0.155228030314463,0.155228030314463,0
0.155228030314463,-1,-0.953345863944549,-0.953345863944549,0
-0.953345863944549,1,-0.21367823204582972,0.21367823204582972,0
0.21367823204582972,1,-1.287041681606118,1.287041681606118,0
1.287041681606118,1,-2.254536085730746,2.254536085730746,0
2.254536085730746,-1,-1.3260490604998385,1.3260490604998385,0
1.3260490604998385,1,-2.2984007116313703,2.2984007116313703,0
2.2984007116313703,-1,-1.2957284002905551,1.2957284002905551,0
-3.9314128029766247,1,-2.9179566097818963,-2.9179566097818963,0
-2.9179566097818963,-1,-3.8819972404666223,-3.8819972404666223,0
-3.8819972404666223,1,-2.877555186833635,-2.877555186833635,0
-2.877555186833635,1,-1.7416089481812014,-1.7416089481812014,0
-1.7416089481812014,1,-0.7084272415748646,-0.7084272415748646,0
-0.7084272415748646,1,-0.30480671888642674,0.30480671888642674,0
0.30480671888642674,1,-1.3005557475343226,1.3005557475343226,0
