Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[181],10.0.17.148,51.060200,68.410400,17.350200
node[181],10.0.17.148,113.430000,162.847000,49.417000
node[181],10.0.0.9,30.333100,60.233200,29.900100
node[124],10.0.17.148,30.333100,35.565500,5.232400
node[124],10.0.17.148,48.905900,67.399200,18.493300
node[124],10.0.0.9,30.333100,60.233500,29.900400
node[124],10.0.0.9,67.912900,95.249500,27.336600
node[251],10.0.69.153,30.333300,49.661800,19.328500
node[267],10.0.69.153,30.333300,54.487100,24.153800
node[65],10.0.69.153,30.333300,49.661800,19.328500
node[163],10.0.69.153,30.333300,54.487100,24.153800
node[277],10.0.69.153,30.333300,35.732900,5.399600
node[168],10.0.69.153,30.333300,35.732900,5.399600
node[231],10.0.69.153,30.333300,44.522400,14.189100
node[120],10.0.69.153,30.333300,67.576500,37.243200
node[83],10.0.69.153,30.333300,32.333300,2.000000
node[252],10.0.38.154,30.333600,45.541500,15.207900
node[276],10.0.38.154,30.333600,49.058300,18.724700
node[221],10.0.38.154,30.333600,61.843200,31.509600
node[151],10.0.38.154,30.333600,35.957500,5.623900
node[254],10.0.2.55,30.334300,38.457400,8.123100
node[125],10.0.2.55,30.334300,49.096800,18.762500
node[125],10.0.0.9,30.334300,60.550700,30.216400
node[125],10.0.0.9,101.314000,107.473000,6.159000
node[252],10.0.41.7,30.334800,35.816300,5.481500
node[276],10.0.41.7,30.334800,35.816300,5.481500
node[142],10.0.41.7,30.334800,36.334500,5.999700
node[236],10.0.41.7,30.334800,65.815400,35.480600
node[236],10.0.41.7,100.886000,102.886000,2.000000
node[236],10.0.0.9,30.334800,42.029300,11.694500
node[236],10.0.0.9,48.914200,60.240600,11.326400
node[236],10.0.0.9,67.425400,76.156300,8.730900
node[17],10.0.41.7,30.334800,35.816300,5.481500
node[17],10.0.0.9,30.334800,47.034100,16.699300
node[17],10.0.0.9,75.916500,83.122600,7.206100
node[17],10.0.0.9,101.315000,107.314000,5.999000
node[263],10.0.4.26,30.334800,41.980600,11.645800
node[96],10.0.4.26,30.334800,105.638000,75.303200
node[11],10.0.4.26,30.334800,71.220300,40.885500
node[64],10.0.4.26,30.334800,41.980600,11.645800
node[70],10.0.4.26,30.334800,37.414500,7.079700
node[39],10.0.4.26,30.334800,37.414500,7.079700
node[238],10.0.4.26,30.334800,46.995100,16.660300
node[79],10.0.4.26,30.334800,45.759400,15.424600
node[282],10.0.4.26,30.334800,35.818100,5.483300
node[106],10.0.4.26,30.334800,37.346100,7.011300
node[10],10.0.4.26,30.334800,50.740700,20.405900
node[106],10.0.3.6,30.335200,44.982600,14.647400
node[39],10.0.3.6,30.335200,46.928800,16.593600
node[70],10.0.3.6,30.335200,45.748300,15.413100
node[71],10.0.3.6,30.335200,94.730100,64.394900
node[64],10.0.3.6,30.335200,48.679200,18.344000
node[64],10.0.3.6,87.501500,89.501500,2.000000
node[263],10.0.3.6,30.335200,48.679200,18.344000
node[14],10.0.3.6,30.335200,50.449000,20.113800
node[79],10.0.3.6,30.335200,49.688000,19.352800
node[179],10.0.3.6,30.335200,48.684500,18.349300
node[96],10.0.3.6,30.335200,55.158700,24.823500
node[275],10.0.3.6,30.335200,38.954800,8.619600
node[258],10.0.3.6,30.335200,34.792900,4.457700
node[11],10.0.3.6,30.335200,35.138700,4.803500
node[63],10.0.3.6,30.335200,53.651200,23.316000
rsu[0],10.0.3.75,30.337500,111.473000,81.135500
node[181],10.0.64.122,30.360300,43.715800,13.355500
node[11],10.0.64.122,30.360300,41.936100,11.575800
node[232],10.0.64.122,30.360300,43.715800,13.355500
node[64],10.0.64.122,30.360300,54.296200,23.935900
node[239],10.0.64.122,30.360300,52.653900,22.293600
node[14],10.0.64.122,30.360300,45.400500,15.040200
node[263],10.0.64.122,30.360300,37.573700,7.213400
node[79],10.0.64.122,30.360300,54.296400,23.936100
node[96],10.0.64.122,30.360300,45.400500,15.040200
node[4],10.0.64.122,30.360300,32.360300,2.000000
node[4],10.0.64.122,52.189200,54.189200,2.000000
node[206],10.0.34.5,30.399000,47.154900,16.755900
node[188],10.0.34.5,30.399000,90.499700,60.100700
node[169],10.0.34.5,30.399000,41.244800,10.845800
node[56],10.0.34.5,30.399000,48.961200,18.562200
node[7],10.0.34.5,30.399000,48.961200,18.562200
node[13],10.0.34.5,30.399000,48.961200,18.562200
node[50],10.0.34.5,30.399000,60.318500,29.919500
node[254],10.0.34.5,30.399000,34.797300,4.398300
node[103],10.0.34.5,30.399000,88.859800,58.460800
node[18],10.0.34.5,30.399000,34.883200,4.484200
node[18],10.0.34.5,45.402900,57.757100,12.354200
node[46],10.0.48.216,30.411600,34.435900,4.024300
node[236],10.0.48.216,30.411600,42.459100,12.047500
node[17],10.0.48.216,30.411600,42.459100,12.047500
node[140],10.0.48.216,30.411600,40.558800,10.147200
node[213],10.0.48.216,30.411600,42.459100,12.047500
node[160],10.0.48.216,30.411600,42.459100,12.047500
node[151],10.0.48.216,30.411600,42.459100,12.047500
node[3],10.0.48.216,30.411600,42.459100,12.047500
node[13],10.0.13.206,30.428000,43.694500,13.266500
node[56],10.0.13.206,30.428000,41.865900,11.437900
node[188],10.0.13.206,30.428000,55.989200,25.561200
node[18],10.0.13.206,30.428000,55.989200,25.561200
node[103],10.0.13.206,30.428000,62.173300,31.745300
node[169],10.0.13.206,30.428000,37.163500,6.735500
node[125],10.0.13.206,30.428000,55.989200,25.561200
node[206],10.0.13.206,30.428000,42.087700,11.659700
node[99],10.0.13.206,30.428000,55.755700,25.327700
node[254],10.0.13.206,30.428000,50.747800,20.319800
node[7],10.0.13.206,30.428000,41.949700,11.521700
node[231],10.0.13.206,30.428000,50.747800,20.319800
node[251],10.0.72.75,30.443400,91.411000,60.967600
node[257],10.0.72.75,30.443400,54.405200,23.961800
node[231],10.0.72.75,30.443400,51.851300,21.407900
node[277],10.0.72.75,30.443400,35.940300,5.496900
node[18],10.0.72.75,30.443400,51.851300,21.407900
node[120],10.0.72.75,30.443400,64.047800,33.604400
node[188],10.0.45.225,30.447800,42.013900,11.566100
node[103],10.0.45.225,30.447800,42.154900,11.707100
node[56],10.0.45.225,30.447800,42.013900,11.566100
node[125],10.0.45.225,30.447800,42.100800,11.653000
node[50],10.0.45.225,30.447800,37.322800,6.875000
node[13],10.0.45.225,30.447800,42.013900,11.566100
node[206],10.0.45.225,30.447800,42.086000,11.638200
node[152],10.0.45.225,30.447800,42.013900,11.566100
node[18],10.0.45.225,30.447800,35.164800,4.717000
node[99],10.0.45.225,30.447800,34.794700,4.346900
node[5],10.0.45.225,30.447800,42.013900,11.566100
node[7],10.0.45.225,30.447800,42.013900,11.566100
node[7],10.0.45.225,73.579700,77.233500,3.653800
node[254],10.0.45.225,30.447800,34.347300,3.899500
node[181],10.0.62.220,30.461000,81.392400,50.931400
node[238],10.0.62.220,30.461000,43.833800,13.372800
node[4],10.0.62.220,30.461000,78.892600,48.431600
