Node,Protocol,Destination,StartTime,EndTime,Duration
N24,Legacy,10.0.0.9,74.426044544342,74.426050230556,5.686213995659273e-06
N24,Legacy,10.0.0.9,74.426050230556,74.426806012336,0.000755781780000575
N24,Legacy,10.0.0.9,74.426806012336,74.427410461748,0.0006044494119947785
N24,Legacy,10.0.0.9,74.427410461748,74.427861454998,0.0004509932499985325
N24,Legacy,10.0.0.9,74.427861454998,74.428694284771,0.0008328297730031409
N24,Legacy,10.0.0.9,74.428694284771,74.429141096284,0.00044681151300096644
N24,Legacy,10.0.0.9,74.429141096284,74.430051836042,0.000910739757998158
N24,Legacy,10.0.0.9,74.430051836042,74.430816612217,0.0007647761750035897
N24,Legacy,10.0.0.9,74.430816612217,74.43335899912,0.002542386903002125
N24,Legacy,10.0.2.193,74.130080402792,74.50807048638,0.3779900835880028
N24,Legacy,10.0.2.193,74.50807048638,74.508867845032,0.0007973586519938181
N24,Legacy,10.0.2.193,74.508867845032,74.509218468316,0.0003506232840067014
N24,Legacy,10.0.2.193,74.509218468316,74.509941550833,0.0007230825169983746
N24,Legacy,10.0.2.193,74.509941550833,74.510520849487,0.0005792986539887579
N24,Legacy,10.0.6.204,74.130255953131,74.51104672155,0.38079076841900417
N24,Legacy,10.0.106.65,70.293604265399,74.511339409066,4.217735143666999
N24,Legacy,10.0.2.193,74.510520849487,74.51141063371,0.000889784223005563
N24,Legacy,10.0.2.193,74.51141063371,74.511671014849,0.0002603811390002875
N24,Legacy,10.0.2.193,74.511671014849,74.512184572887,0.0005135580379942439
N24,Legacy,10.0.2.193,74.512184572887,74.513894009149,0.0017094362620042602
N24,Legacy,10.0.2.193,74.513894009149,74.514121102914,0.00022709376500529288
N24,Legacy,10.0.61.200,73.564164636979,74.516388945519,0.9522243085399964
N24,Legacy,10.0.0.9,74.43335899912,74.519137397814,0.0857783986940035
N24,Legacy,10.0.0.9,74.519137397814,74.519633266059,0.0004958682449967
N24,Legacy,10.0.0.9,74.519633266059,74.521321400069,0.0016881340099956788
N24,Legacy,10.0.0.9,74.521321400069,74.521837653312,0.0005162532430063038
N24,Legacy,10.0.0.9,74.521837653312,74.524113978718,0.0022763254060009785
N24,Legacy,10.0.0.9,74.524113978718,74.528143835782,0.004029857063997611
N24,Legacy,10.0.0.9,74.528143835782,74.529976065782,0.0018322299999908864
N24,Legacy,10.0.6.204,74.51104672155,74.607920989306,0.09687426775599306
N24,Legacy,10.0.6.204,74.607920989306,74.608083229194,0.00016223988799879407
N24,Legacy,10.0.6.204,74.608083229194,74.608284599667,0.00020137047300750055
N24,Legacy,10.0.6.204,74.608284599667,74.608310360262,2.576059499403982e-05
N24,Legacy,10.0.2.193,74.514121102914,74.608490772989,0.09436967007499675
N24,Legacy,10.0.0.9,74.529976065782,74.608490772989,0.07851470720700604
N24,Legacy,10.0.6.204,74.608310360262,74.608955952144,0.000645591882005192
N24,Legacy,10.0.6.204,74.608955952144,74.609085782727,0.00012983058300619632
N24,Legacy,10.0.6.204,74.609085782727,74.609222179944,0.0001363972169912131
N24,Legacy,10.0.6.204,74.609222179944,74.60978204107,0.000559861126006922
N24,Legacy,10.0.6.204,74.60978204107,74.610892077751,0.0011100366809984052
N24,Legacy,10.0.6.204,74.610892077751,74.611094162142,0.00020208439099178577
N24,Legacy,10.0.6.204,74.611094162142,74.611646278687,0.0005521165450090848
N24,Legacy,10.0.6.204,74.611646278687,74.612264354612,0.0006180759249900802
N24,Legacy,10.0.6.204,74.612264354612,74.612439387611,0.00017503299901022729
N24,Legacy,10.0.6.204,74.612439387611,74.612813478332,0.0003740907209959232
N24,Legacy,10.0.6.204,74.612813478332,74.614561105123,0.0017476267910012666
N24,Legacy,10.0.6.204,74.614561105123,74.614924229416,0.00036312429300267013
N24,Legacy,10.0.6.204,74.614924229416,74.616133962386,0.001209732969996935
N24,Legacy,10.0.0.9,74.608490772989,74.616640848335,0.008150075345994878
N24,Legacy,10.0.0.9,74.616640848335,74.616851015488,0.00021016715299992939
N24,Legacy,10.0.0.9,74.616851015488,74.900481515286,0.2836304997980079
N24,Legacy,10.0.0.9,74.900481515286,74.900838633995,0.000357118708990356
N24,Legacy,10.0.0.9,74.900838633995,74.901490250246,0.0006516162510052936
N24,Legacy,10.0.0.9,74.901490250246,74.901652722554,0.0001624723080055901
N24,Legacy,10.0.0.9,74.901652722554,74.901854102635,0.0002013800809947952
N24,Legacy,10.0.0.9,74.901854102635,74.901916849583,6.274694800367797e-05
N24,Legacy,10.0.0.9,74.901916849583,74.902092202542,0.00017535295899051562
N24,Legacy,10.0.0.9,74.902092202542,74.902482024326,0.0003898217840117013
N24,Legacy,10.0.0.9,74.902482024326,74.903527700347,0.001045676020993369
N24,Legacy,10.0.6.204,74.616133962386,74.903694897289,0.2875609349029986
N24,Legacy,10.0.0.9,74.903527700347,74.903958783741,0.00043108339400532714
N24,Legacy,10.0.0.9,74.903958783741,74.904531554636,0.0005727708949905264
N24,Legacy,10.0.0.9,74.904531554636,74.904557045001,2.549036500454349e-05
N24,Legacy,10.0.0.9,74.904557045001,74.904759307062,0.00020226206099493993
N24,Legacy,10.0.0.9,74.904759307062,74.90486613278,0.0001068257180065757
N24,Legacy,10.0.0.9,74.90486613278,74.904905830611,3.969783099933011e-05
N24,Legacy,10.0.0.9,74.904905830611,74.905510967816,0.0006051372049995507
N24,Legacy,10.0.0.9,74.905510967816,74.905643194756,0.00013222693999637158
N24,Legacy,10.0.0.9,74.905643194756,74.906059074329,0.00041587957299782374
N24,Legacy,10.0.0.9,74.906059074329,74.906485326518,0.00042625218900127493
N24,Legacy,10.0.0.9,74.906485326518,74.906795461218,0.0003101347000011856
N24,Legacy,10.0.0.9,74.906795461218,74.907109455405,0.00031399418701028026
N24,Legacy,10.0.0.9,74.907109455405,74.907517473876,0.00040801847099203314
N24,Legacy,10.0.0.9,74.907517473876,74.907884280531,0.00036680665499488896
N24,Legacy,10.0.0.9,74.907884280531,74.908365055369,0.0004807748380102339
N24,Legacy,10.0.0.9,74.908365055369,74.908404050533,3.8995163990307447e-05
N24,Legacy,10.0.6.204,74.903694897289,74.908481719062,0.004786821772995609
N24,Legacy,10.0.0.9,74.908404050533,74.908579156096,0.00017510556300237567
N24,Legacy,10.0.0.9,74.908579156096,74.908832235859,0.00025307976299870916
N24,Legacy,10.0.0.9,74.908832235859,74.908996059718,0.0001638238590118135
N24,Legacy,10.0.0.9,74.908996059718,74.909297390021,0.0003013303029888448
N24,Legacy,10.0.0.9,74.909297390021,74.909787913456,0.0004905234350047749
N24,Legacy,10.0.0.9,74.909787913456,74.9102901766,0.0005022631439999259
N24,Legacy,10.0.0.9,74.9102901766,74.911267760196,0.000977583595997089
N24,Legacy,10.0.0.9,74.911267760196,74.911735751483,0.000467991286996039
N24,Legacy,10.0.0.9,74.911735751483,74.911937247642,0.00020149615900777462
N24,Legacy,10.0.0.9,74.911937247642,74.911984102423,4.685478100441287e-05
N24,Legacy,10.0.0.9,74.911984102423,74.912451004648,0.00046690222499989886
N24,Legacy,10.0.0.9,74.912451004648,74.912665141911,0.00021413726300067992
N24,Legacy,10.0.0.9,74.912665141911,74.91298343058,0.00031828866899275
N24,Legacy,10.0.0.9,74.91298343058,74.913434224067,0.00045079348700483024
N24,Legacy,10.0.0.9,74.913434224067,74.915371862503,0.0019376384359901522
N24,Legacy,10.0.6.204,74.908481719062,74.91621884115,0.007737122088002479
N24,Legacy,10.0.6.204,74.91621884115,74.917899738285,0.0016808971350030788
N24,Legacy,10.0.6.204,74.917899738285,74.920957809592,0.0030580713069952026
N24,Legacy,10.0.6.204,74.920957809592,74.922086435064,0.0011286254720062061
N24,Legacy,10.0.6.204,74.922086435064,74.925624884377,0.003538449312998182
N24,Legacy,10.0.6.204,74.925624884377,74.930436928321,0.004812043943999811
N24,Legacy,10.0.0.9,74.915371862503,75.612981298609,0.6976094361060063
N24,Legacy,10.0.0.9,75.612981298609,75.619291387547,0.006310088937993896
N24,Legacy,10.0.0.9,75.619291387547,75.627369561417,0.00807817387000398
N24,Legacy,10.0.0.9,75.627369561417,75.633620792466,0.006251231049006378
N24,Legacy,10.0.0.9,75.633620792466,75.951443658408,0.3178228659419915
N24,Legacy,10.0.6.204,74.930436928321,75.981673231013,1.0512363026920042
N24,Legacy,10.0.0.9,75.951443658408,76.635690815976,0.6842471575680094
N24,Legacy,10.0.7.17,48.340742302415,76.66263796787,28.321895665454996
N24,Legacy,10.0.0.9,76.635690815976,76.662805419004,0.02711460302799651
N24,Legacy,10.0.7.17,76.66263796787,76.664592228507,0.001954260637006655
N24,Legacy,10.0.7.17,76.664592228507,76.665705256094,0.0011130275869959405
N24,Legacy,10.0.0.9,76.662805419004,76.668623233307,0.005817814303000546
N24,Legacy,10.0.0.9,76.668623233307,76.674362926429,0.005739693121995515
N24,Legacy,10.0.7.17,76.665705256094,76.680945464968,0.01524020887400468
N24,Legacy,10.0.6.204,75.981673231013,76.803638167,0.8219649359869976
N24,Legacy,10.0.6.204,76.803638167,76.803813779108,0.0001756121079949935
N24,Legacy,10.0.6.204,76.803813779108,76.804001913913,0.00018813480500057267
N24,Legacy,10.0.6.204,76.804001913913,76.804541358073,0.0005394441599975153
N24,Legacy,10.0.6.204,76.804541358073,76.805684450644,0.0011430925709987605
N24,Legacy,10.0.6.204,76.805684450644,76.806879292691,0.001194842046999156
N24,Legacy,10.0.88.119,31.907605804607,77.030875188226,45.123269383619004
N24,Legacy,10.0.88.119,77.030875188226,77.031193293733,0.0003181055069916283
N24,Legacy,10.0.88.119,77.031193293733,77.031368921051,0.00017562731800069287
N24,Legacy,10.0.88.119,77.031368921051,77.031686958176,0.00031803712499822723
N24,Legacy,10.0.88.119,77.031686958176,77.031886610557,0.00019965238099928229
N24,Legacy,10.0.88.119,77.031886610557,77.033345558285,0.0014589477280111396
N24,Legacy,10.0.6.204,76.806879292691,77.036780192096,0.2299008994050098
N24,Legacy,10.0.0.9,76.674362926429,77.102314970704,0.42795204427500266
N24,Legacy,10.0.0.9,77.102314970704,77.102555290725,0.00024032002099261263
N24,Legacy,10.0.0.9,77.102555290725,77.102795750453,0.00024045972800479376
N24,Legacy,10.0.0.9,77.102795750453,77.103905693606,0.0011099431529970616
N24,Legacy,10.0.0.9,77.103905693606,77.105396897289,0.0014912036830025954
N24,Legacy,10.0.0.9,77.105396897289,77.106691736737,0.0012948394480076786
N24,Legacy,10.0.0.9,77.106691736737,77.106913391839,0.00022165510199556593
N24,Legacy,10.0.6.204,77.036780192096,77.124967372759,0.0881871806629988
N24,Legacy,10.0.6.204,77.124967372759,77.125370311006,0.0004029382469923348
N24,Legacy,10.0.6.204,77.125370311006,77.125597915536,0.00022760453001069436
N24,Legacy,10.0.6.204,77.125597915536,77.125798973734,0.00020105819800164682
N24,Legacy,10.0.6.204,77.125798973734,77.126175972251,0.00037699851699812825
N24,Legacy,10.0.6.204,77.126175972251,77.126351279639,0.00017530738799109713
N24,Legacy,10.0.88.119,77.033345558285,77.126877434416,0.09353187613099578
N24,Legacy,10.0.6.204,77.126351279639,77.127105155667,0.0007538760279999224
N24,Legacy,10.0.6.204,77.127105155667,77.127228937601,0.00012378193400763848
N24,Legacy,10.0.6.204,77.127228937601,77.12763140773,0.00040247012898930734
N24,Legacy,10.0.6.204,77.12763140773,77.127891353988,0.0002599462580121781
N24,Legacy,10.0.6.204,77.127891353988,77.13040712931,0.0025157753219957613
N24,Legacy,10.0.6.204,77.13040712931,77.131667652863,0.0012605235530003256
N24,Legacy,10.0.6.204,77.131667652863,77.134952397471,0.003284744607995549
N24,Legacy,10.0.0.9,77.106913391839,77.135669516099,0.028756124259999183
N24,Legacy,10.0.0.9,77.135669516099,77.139196889522,0.0035273734229974707
N24,Legacy,10.0.0.9,77.139196889522,77.142991010475,0.003794120953003244
N24,Legacy,10.0.0.9,77.142991010475,77.421806567749,0.278815557274001
N24,Legacy,10.0.0.9,77.421806567749,77.422507058978,0.0007004912289971799
N24,Legacy,10.0.0.9,77.422507058978,77.423436620705,0.0009295617270055345
N24,Legacy,10.0.0.9,77.423436620705,77.423781273944,0.000344653238997239
N24,Legacy,10.0.0.9,77.423781273944,77.423832932576,5.165863200318199e-05
N24,Legacy,10.0.0.9,77.423832932576,77.424217928414,0.00038499583799023185
N24,Legacy,10.0.0.9,77.424217928414,77.424406551786,0.00018862337201142054
N24,Legacy,10.0.0.9,77.424406551786,77.424572802165,0.00016625037899586914
N24,Legacy,10.0.0.9,77.424572802165,77.424813475672,0.0002406735069939714
N24,Legacy,10.0.0.9,77.424813475672,77.425080032854,0.0002665571820017476
N24,Legacy,10.0.0.9,77.425080032854,77.425175363692,9.533083800761233e-05
N24,Legacy,10.0.0.9,77.425175363692,77.425444908306,0.00026954461399952834
N24,Legacy,10.0.0.9,77.425444908306,77.425589915552,0.000145007245990314
N24,Legacy,10.0.0.9,77.425589915552,77.42664479293,0.0010548773780101328
N24,Legacy,10.0.0.9,77.42664479293,77.426648405265,3.6123349929084725e-06
N24,Legacy,10.0.0.9,77.426648405265,77.42712500901,0.00047660374499969294
N24,Legacy,10.0.0.9,77.42712500901,77.427239843229,0.0001148342190049334
N24,Legacy,10.0.0.9,77.427239843229,77.427402897187,0.00016305395799065536
N24,Legacy,10.0.0.9,77.427402897187,77.427617074638,0.00021417745099938656
N24,Legacy,10.0.0.9,77.427617074638,77.427818127866,0.00020105322801100556
N24,Legacy,10.0.0.9,77.427818127866,77.428161128586,0.00034300071999382453
N24,Legacy,10.0.0.9,77.428161128586,77.428940561756,0.0007794331699955137
N24,Legacy,10.0.0.9,77.428940561756,77.429852082293,0.000911520537002275
N24,Legacy,10.0.0.9,77.429852082293,77.430338087682,0.00048600538900700485
N24,Legacy,10.0.0.9,77.430338087682,77.430481935481,0.00014384779899501154
N24,Legacy,10.0.0.9,77.430481935481,77.430831969958,0.0003500344770088759
N24,Legacy,10.0.0.9,77.430831969958,77.430895607815,6.363785699647906e-05
N24,Legacy,10.0.0.9,77.430895607815,77.432288492791,0.001392884975999209
N24,Legacy,10.0.88.119,77.126877434416,77.50695232993,0.3800748955139994
N24,Legacy,10.0.88.119,77.50695232993,77.507699199557,0.0007468696269938846
N24,Legacy,10.0.88.119,77.507699199557,77.507874643175,0.00017544361800503339
N24,Legacy,10.0.88.119,77.507874643175,77.508583319757,0.0007086765819934726
N24,Legacy,10.0.6.204,77.134952397471,77.509011270107,0.3740588726359988
N24,Legacy,10.0.88.119,77.508583319757,77.50952455651,0.0009412367530075016
N24,Legacy,10.0.88.119,77.50952455651,77.510095609806,0.0005710532959994907
N24,Legacy,10.0.88.119,77.510095609806,77.510270669034,0.000175059227998986
N24,Legacy,10.0.88.119,77.510270669034,77.510979112863,0.0007084438289979289
N24,Legacy,10.0.88.119,77.510979112863,77.512556593523,0.0015774806600035163
N24,Legacy,10.0.0.9,77.432288492791,77.902002281559,0.4697137887680043
N24,Legacy,10.0.0.9,77.902002281559,77.902307714017,0.0003054324579920831
N24,Legacy,10.0.0.9,77.902307714017,77.902591464381,0.0002837503640051864
N24,Legacy,10.0.0.9,77.902591464381,77.903201915419,0.0006104510379998374
N24,Legacy,10.0.0.9,77.903201915419,77.903414332637,0.00021241721799469815
N24,Legacy,10.0.0.9,77.903414332637,77.903576519531,0.00016218689400204767
N24,Legacy,10.0.0.9,77.903576519531,77.903738846266,0.00016232673499416705
N24,Legacy,10.0.0.9,77.903738846266,77.904258535196,0.0005196889300123075
N24,Legacy,10.0.0.9,77.904258535196,77.904415102856,0.00015656765999949585
N24,Legacy,10.0.0.9,77.904415102856,77.904774158881,0.0003590560249904229
N24,Legacy,10.0.0.9,77.904774158881,77.904791383424,1.7224543000793346e-05
N24,Legacy,10.0.0.9,77.904791383424,77.904918792927,0.00012740950300837994
N24,Legacy,10.0.0.9,77.904918792927,77.905522996154,0.000604203226998834
N24,Legacy,10.0.0.9,77.905522996154,77.90571128917,0.00018829301599510018
N24,Legacy,10.0.0.9,77.90571128917,77.905846399425,0.0001351102550017913
N24,Legacy,10.0.0.9,77.905846399425,77.906039337744,0.00019293831900313307
N24,Legacy,10.0.0.9,77.906039337744,77.906416735922,0.0003773981779886526
N24,Legacy,10.0.0.9,77.906416735922,77.906696560983,0.00027982506099988314
N24,Legacy,10.0.0.9,77.906696560983,77.90718186084,0.0004852998570044065
N24,Legacy,10.0.0.9,77.90718186084,77.907287684222,0.00010582338200038066
N24,Legacy,10.0.0.9,77.907287684222,77.907299489336,1.1805113999230343e-05
N24,Legacy,10.0.0.9,77.907299489336,77.907983008947,0.0006835196110017705
N24,Legacy,10.0.0.9,77.907983008947,77.908062439109,7.943016200329112e-05
N24,Legacy,10.0.0.9,77.908062439109,77.908230910656,0.00016847154699917155
N24,Legacy,10.0.0.9,77.908230910656,77.90853789302,0.00030698236399473444
N24,Legacy,10.0.0.9,77.90853789302,77.908825547205,0.00028765418500142914
N24,Legacy,10.0.0.9,77.908825547205,77.908938682199,0.00011313499399534521
N24,Legacy,10.0.0.9,77.908938682199,77.909161725731,0.00022304353200297555
N24,Legacy,10.0.0.9,77.909161725731,77.909907968853,0.0007462431220091048
N24,Legacy,10.0.0.9,77.909907968853,77.910487113068,0.0005791442149956083
N24,Legacy,10.0.0.9,77.910487113068,77.910517286921,3.0173853005521778e-05
N24,Legacy,10.0.0.9,77.910517286921,77.910615488403,9.820148198969036e-05
N24,Legacy,10.0.0.9,77.910615488403,77.911226148885,0.0006106604820104167
N24,Legacy,10.0.0.9,77.911226148885,77.911285046965,5.889807999892582e-05
N24,Legacy,10.0.0.9,77.911285046965,77.911470544327,0.00018549736199702238
N24,Legacy,10.0.0.9,77.911470544327,77.912383191734,0.0009126474069915957
N24,Legacy,10.0.0.9,77.912383191734,77.912438541155,5.534942100382523e-05
N24,Legacy,10.0.0.9,77.912438541155,77.912597177474,0.00015863631900003838
N24,Legacy,10.0.0.9,77.912597177474,77.912958340172,0.0003611626979989069
N24,Legacy,10.0.0.9,77.912958340172,77.916116426263,0.00315808609100543
N24,Legacy,10.0.6.204,77.509011270107,77.916387858842,0.40737658873500493
N24,Legacy,10.0.6.204,77.916387858842,77.920617991278,0.004230132435992573
N24,Legacy,10.0.6.204,77.920617991278,77.935569878459,0.014951887181013035
N24,Legacy,10.0.6.204,77.935569878459,77.968981425732,0.03341154727299056
N24,Legacy,10.0.6.204,77.968981425732,77.969221669076,0.00024024334400962744
N24,Legacy,10.0.6.204,77.969221669076,77.969994471505,0.0007728024289974655
N24,Legacy,10.0.6.204,77.969994471505,77.970182668551,0.00018819704600048226
N24,Legacy,10.0.6.204,77.970182668551,77.971156100905,0.0009734323540016021
N24,Legacy,10.0.6.204,77.971156100905,77.971344335675,0.0001882347699933007
N24,Legacy,10.0.6.204,77.971344335675,77.972103436726,0.0007591010510026308
N24,Legacy,10.0.0.9,77.916116426263,78.102556801754,0.1864403754910029
N24,Legacy,10.0.0.9,78.102556801754,78.103647373081,0.0010905713269977468
N24,Legacy,10.0.0.9,78.103647373081,78.105294742866,0.0016473697849903601
N24,Legacy,10.0.0.9,78.105294742866,78.105561392108,0.00026664924200758833
N24,Legacy,10.0.0.9,78.105561392108,78.105801753654,0.0002403615460053743
N24,Legacy,10.0.0.9,78.105801753654,78.106763669727,0.0009619160729954501
N24,Legacy,10.0.0.9,78.106763669727,78.13522705476,0.028463385032992505
N24,Legacy,10.0.0.9,78.13522705476,78.139213779431,0.003986724671008801
N24,Legacy,10.0.88.119,77.512556593523,78.151135497625,0.6385789041020047
N24,Legacy,10.0.88.119,78.151135497625,78.151535629442,0.0004001318169883916
N24,Legacy,10.0.88.119,78.151535629442,78.151801894341,0.00026626489901104833
N24,Legacy,10.0.88.119,78.151801894341,78.152003092605,0.0002011982639942289
N24,Legacy,10.0.88.119,78.152003092605,78.152178356953,0.00017526434800174684
N24,Legacy,10.0.88.119,78.152178356953,78.152366593358,0.00018823640499476824
N24,Legacy,10.0.88.119,78.152366593358,78.153633843505,0.0012672501470092357
N24,Legacy,10.0.88.119,78.153633843505,78.153958232737,0.0003243892319915176
N24,Legacy,10.0.88.119,78.153958232737,78.154133950056,0.00017571731901000476
N24,Legacy,10.0.88.119,78.154133950056,78.15456296416,0.0004290141039859918
N24,Legacy,10.0.88.119,78.15456296416,78.154881119,0.00031815484000219385
N24,Legacy,10.0.88.119,78.154881119,78.156535308844,0.001654189844003895
N24,Legacy,10.0.88.119,78.156535308844,78.15697898177,0.00044367292599645225
N24,Legacy,10.0.88.119,78.15697898177,78.157960088305,0.0009811065350078252
N24,Legacy,10.0.88.119,78.157960088305,78.158174259757,0.00021417145200075538
N24,Legacy,10.0.88.119,78.158174259757,78.158709504678,0.0005352449209965471
N24,Legacy,10.0.6.204,77.972103436726,78.159101239212,0.18699780248600462
N24,Legacy,10.0.88.119,78.158709504678,78.159280406347,0.0005709016689934288
N24,Legacy,10.0.88.119,78.159280406347,78.160826808248,0.0015464019010096308
N24,Legacy,10.0.88.119,78.160826808248,78.161357732387,0.0005309241389994668
N24,Legacy,10.0.0.9,78.139213779431,78.163152844997,0.023939065565997453
N24,Legacy,10.0.0.9,78.163152844997,78.164227849231,0.0010750042339964239
N24,Legacy,10.0.88.119,78.161357732387,78.164496371205,0.003138638818001027
N24,Legacy,10.0.0.9,78.164227849231,78.16614642873,0.0019185794990050908
N24,Legacy,10.0.0.9,78.16614642873,78.166269740603,0.00012331187299707835
N24,Legacy,10.0.88.119,78.164496371205,78.166409972417,0.0019136012119957968
N24,Legacy,10.0.0.9,78.166269740603,78.168380061783,0.002110321179998209
N24,Legacy,10.0.0.9,78.168380061783,78.171656799046,0.0032767372630075897
N24,Legacy,10.0.0.9,78.171656799046,78.184022146112,0.01236534706599457
N24,Legacy,10.0.0.9,78.184022146112,78.185912485661,0.0018903395490070807
N24,Legacy,10.0.0.9,78.185912485661,78.187920494568,0.0020080089069978158
N24,Legacy,10.0.0.9,78.187920494568,78.188457687002,0.0005371924339954148
N24,Legacy,10.0.0.9,78.188457687002,78.189317807473,0.0008601204710032562
N24,Legacy,10.0.0.9,78.189317807473,78.190202132202,0.000884324729000241
N24,Legacy,10.0.0.9,78.190202132202,78.190535313371,0.0003331811689974984
N24,Legacy,10.0.0.9,78.190535313371,78.191163289611,0.0006279762399969968
N24,Legacy,10.0.0.9,78.191163289611,78.191573065896,0.00040977628499661023
N24,Legacy,10.0.0.9,78.191573065896,78.195167822442,0.0035947565460077158
N24,Legacy,10.0.0.9,78.195167822442,78.196195776263,0.0010279538209942984
N24,Legacy,10.0.0.9,78.196195776263,78.197754969387,0.0015591931240095391
N24,Legacy,10.0.0.9,78.197754969387,78.423940130793,0.22618516140599354
N24,Legacy,10.0.0.9,78.423940130793,78.424549548791,0.0006094179980067338
N24,Legacy,10.0.0.9,78.424549548791,78.424906751789,0.0003572029979892477
N24,Legacy,10.0.0.9,78.424906751789,78.425081828358,0.00017507656900761503
N24,Legacy,10.0.0.9,78.425081828358,78.425437294881,0.0003554665229899001
N24,Legacy,10.0.0.9,78.425437294881,78.425677477947,0.00024018306601192307
N24,Legacy,10.0.0.9,78.425677477947,78.426269881369,0.0005924034219901841
N24,Legacy,10.0.0.9,78.426269881369,78.426497229146,0.00022734777699895403
N24,Legacy,10.0.0.9,78.426497229146,78.426913425531,0.0004161963850037864
N24,Legacy,10.0.0.9,78.426913425531,78.427416952511,0.0005035269799975595
N24,Legacy,10.0.0.9,78.427416952511,78.427848590964,0.00043163845300853154
N24,Legacy,10.0.0.9,78.427848590964,78.428690647014,0.0008420560499899921
N24,Legacy,10.0.0.9,78.428690647014,78.428711001997,2.0354983007564442e-05
N24,Legacy,10.0.0.9,78.428711001997,78.428990306171,0.00027930417400057195
N24,Legacy,10.0.0.9,78.428990306171,78.429177513227,0.0001872070560011707
N24,Legacy,10.0.0.9,78.429177513227,78.43031634188,0.0011388286529978586
N24,Legacy,10.0.0.9,78.43031634188,78.430497073881,0.0001807320009987734
N24,Legacy,10.0.0.9,78.430497073881,78.432040493968,0.0015434200870032555
N24,Legacy,10.0.0.9,78.432040493968,78.43287160789,0.0008311139219898678
N24,Legacy,10.0.88.119,78.166409972417,78.461811448065,0.29540147564800634
N24,Legacy,10.0.0.9,78.43287160789,78.902794846976,0.4699232390860004
N24,Legacy,10.0.0.9,78.902794846976,78.904004871461,0.0012100244850046238
N24,Legacy,10.0.0.9,78.904004871461,78.904500139335,0.0004952678740011152
N24,Legacy,10.0.0.9,78.904500139335,78.904688530977,0.00018839164199846437
N24,Legacy,10.0.0.9,78.904688530977,78.904915640798,0.0002271098209973843
N24,Legacy,10.0.0.9,78.904915640798,78.905404712173,0.0004890713750000941
N24,Legacy,10.0.0.9,78.905404712173,78.905606179632,0.00020146745900717633
N24,Legacy,10.0.0.9,78.905606179632,78.905898718575,0.00029253894300040884
N24,Legacy,10.0.0.9,78.905898718575,78.906039002961,0.00014028438599211768
N24,Legacy,10.0.0.9,78.906039002961,78.906762488575,0.0007234856140030388
N24,Legacy,10.0.0.9,78.906762488575,78.907755551789,0.0009930632139969475
N24,Legacy,10.0.0.9,78.907755551789,78.907767408512,1.1856723006076209e-05
N24,Legacy,10.0.0.9,78.907767408512,78.907955658952,0.0001882504400043672
N24,Legacy,10.0.0.9,78.907955658952,78.908396886917,0.0004412279649983475
N24,Legacy,10.0.0.9,78.908396886917,78.909669671227,0.0012727843099895608
N24,Legacy,10.0.0.9,78.909669671227,78.909905360247,0.00023568902000192793
N24,Legacy,10.0.0.9,78.909905360247,78.910265827626,0.00036046737901074266
N24,Legacy,10.0.0.9,78.910265827626,78.910317794752,5.196712599797593e-05
N24,Legacy,10.0.0.9,78.910317794752,78.910864272471,0.000546477718998517
N24,Legacy,10.0.0.9,78.910864272471,78.911352076994,0.00048780452300434263
N24,Legacy,10.0.0.9,78.911352076994,78.912033477427,0.0006814004329953605
N24,Legacy,10.0.0.9,78.912033477427,78.912208519436,0.00017504200900475553
N24,Legacy,10.0.0.9,78.912208519436,78.913933985289,0.001725465852999264
N24,Legacy,10.0.0.9,78.913933985289,78.914933893236,0.0009999079469906746
N24,Legacy,10.0.0.9,78.914933893236,78.915187486275,0.0002535930390052954
N24,Legacy,10.0.0.9,78.915187486275,79.163193890669,0.24800640439400468
N24,Legacy,10.0.0.9,79.163193890669,79.165061737469,0.0018678467999961867
N24,Legacy,10.0.0.9,79.165061737469,79.165460106829,0.00039836935999915113
N24,Legacy,10.0.0.9,79.165460106829,79.189466901442,0.024006794613001148
N24,Legacy,10.0.0.9,79.189466901442,79.189774501626,0.0003076001840014442
N24,Legacy,10.0.0.9,79.189774501626,79.190376701994,0.0006022003679930776
N24,Legacy,10.0.0.9,79.190376701994,79.190697033755,0.0003203317610029899
N24,Legacy,10.0.0.9,79.190697033755,79.191108697277,0.00041166352200150413
N24,Legacy,10.0.0.9,79.191108697277,79.192062789929,0.0009540926519946424
N24,Legacy,10.0.0.9,79.192062789929,79.19533588124,0.003273091311001508
N24,Legacy,10.0.0.9,79.19533588124,79.196158704851,0.000822823611002832
N24,Legacy,10.0.0.9,79.196158704851,79.19687736708,0.0007186622290049627
N24,Legacy,10.0.0.9,79.19687736708,79.19727559339,0.0003982263099970851
N24,Legacy,10.0.0.9,79.19727559339,79.197635248024,0.00035965463399634245
N24,Legacy,10.0.0.9,79.197635248024,79.199040499095,0.001405251071005864
N24,Legacy,10.0.0.9,79.199040499095,79.200970358003,0.00192985890799946
N24,Legacy,10.0.0.9,79.200970358003,79.204429835326,0.0034594773229912335
N24,Legacy,10.0.88.119,78.461811448065,79.275820671934,0.8140092238689931
N24,Legacy,10.0.0.9,79.204429835326,79.542593908415,0.3381640730890041
N24,Legacy,10.0.0.9,79.542593908415,79.543489295305,0.0008953868899936879
N24,Legacy,10.0.0.9,79.543489295305,79.544053615508,0.000564320203011448
