Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[80],10.0.14.226,31.101700,33.429000,2.327300
node[61],10.0.14.226,31.101700,33.429000,2.327300
node[3],10.0.14.226,31.101700,33.429000,2.327300
node[48],10.0.14.226,31.101700,33.429000,2.327300
node[86],10.0.14.226,31.101700,33.429000,2.327300
node[67],10.0.14.226,31.101700,33.429000,2.327300
node[76],10.0.14.226,31.101700,33.429000,2.327300
node[70],10.0.9.195,31.121000,43.315100,12.194100
node[11],10.0.9.195,31.121000,40.905700,9.784700
node[10],10.0.9.195,31.121000,43.315100,12.194100
node[14],10.0.9.195,31.121000,43.315100,12.194100
node[64],10.0.9.195,31.121000,43.315100,12.194100
node[96],10.0.9.195,31.121000,40.905700,9.784700
node[72],10.0.9.195,31.121000,43.315100,12.194100
node[40],10.0.9.195,31.121000,43.315100,12.194100
node[4],10.0.9.195,31.121000,40.905700,9.784700
node[103],10.0.9.195,31.121000,35.094400,3.973400
node[63],10.0.9.195,31.121000,43.315100,12.194100
node[22],10.0.25.101,31.195500,40.910500,9.715000
node[23],10.0.25.101,31.195500,40.130100,8.934600
node[44],10.0.25.101,31.195500,38.371400,7.175900
node[43],10.0.25.101,31.195500,43.321300,12.125800
node[63],10.0.25.101,31.195500,38.371400,7.175900
node[98],10.0.25.101,31.195500,43.321300,12.125800
node[8],10.0.25.101,31.195500,36.617700,5.422200
node[1],10.0.25.101,31.195500,43.321300,12.125800
node[53],10.0.25.101,31.195500,43.321300,12.125800
node[40],10.0.25.101,31.195500,35.008500,3.813000
node[72],10.0.25.101,31.195500,33.195500,2.000000
node[64],10.0.25.101,31.195500,33.195500,2.000000
node[4],10.0.5.184,31.196300,40.431300,9.235000
node[96],10.0.5.184,31.196300,40.431300,9.235000
node[54],10.0.7.17,31.208000,35.351000,4.143000
node[80],10.0.7.17,31.208000,35.351000,4.143000
node[61],10.0.7.17,31.208000,35.351000,4.143000
node[3],10.0.7.17,31.208000,34.548800,3.340800
node[48],10.0.7.17,31.208000,34.548800,3.340800
node[48],10.0.7.17,141.401000,143.401000,2.000000
node[76],10.0.7.17,31.208000,34.548800,3.340800
node[67],10.0.7.17,31.208000,34.548800,3.340800
node[86],10.0.7.17,31.208000,34.548800,3.340800
node[54],10.0.21.228,31.237000,33.431000,2.194000
node[86],10.0.21.228,31.237000,33.431000,2.194000
node[25],10.0.21.228,31.237000,33.431000,2.194000
node[3],10.0.21.228,31.237000,33.431000,2.194000
node[30],10.0.21.228,31.237000,33.431000,2.194000
node[67],10.0.21.228,31.237000,33.431000,2.194000
node[61],10.0.21.228,31.237000,33.431000,2.194000
node[61],10.0.21.228,132.168000,185.008000,52.840000
node[92],10.0.21.228,31.237000,33.431000,2.194000
node[92],10.0.21.228,49.325200,50.325200,1.000000
node[3],10.0.18.99,31.254600,35.347600,4.093000
node[92],10.0.18.99,31.254600,35.347600,4.093000
node[31],10.0.18.99,31.254600,35.347600,4.093000
node[51],10.0.18.99,31.254600,35.347600,4.093000
node[75],10.0.18.99,31.254600,35.347600,4.093000
node[80],10.0.18.99,31.254600,35.347600,4.093000
node[61],10.0.18.99,31.254600,35.347600,4.093000
node[61],10.0.18.99,89.427600,90.427600,1.000000
node[86],10.0.18.99,31.254600,35.347600,4.093000
node[25],10.0.18.99,31.254600,35.347600,4.093000
node[30],10.0.18.99,31.254600,35.347600,4.093000
node[54],10.0.18.99,31.254600,35.347600,4.093000
node[1],10.0.11.235,31.266600,43.321700,12.055100
node[53],10.0.11.235,31.266600,43.321700,12.055100
node[98],10.0.11.235,31.266600,41.554700,10.288100
node[93],10.0.11.235,31.266600,43.321700,12.055100
node[44],10.0.11.235,31.266600,33.266600,2.000000
node[63],10.0.11.235,31.266600,33.266600,2.000000
node[34],10.0.20.70,31.275200,41.558800,10.283600
node[33],10.0.20.70,31.275200,36.793100,5.517900
node[81],10.0.20.70,31.275200,35.166800,3.891600
node[68],10.0.20.70,31.275200,41.558800,10.283600
node[37],10.0.20.70,31.275200,43.323300,12.048100
node[97],10.0.20.70,31.275200,41.558800,10.283600
node[85],10.0.20.70,31.275200,43.323300,12.048100
node[84],10.0.20.70,31.275200,35.166800,3.891600
node[84],10.0.20.70,42.323300,43.323300,1.000000
node[23],10.0.2.124,31.304200,43.311800,12.007600
node[22],10.0.2.124,31.304200,43.311800,12.007600
node[40],10.0.2.124,31.304200,40.430400,9.126200
node[72],10.0.2.124,31.304200,40.430400,9.126200
node[93],10.0.2.124,31.304200,36.934200,5.630000
node[63],10.0.2.124,31.304200,40.430400,9.126200
node[64],10.0.2.124,31.304200,40.430400,9.126200
node[44],10.0.2.124,31.304200,40.430400,9.126200
node[58],10.0.2.124,31.304200,40.430400,9.126200
node[30],10.0.23.130,31.327300,35.348000,4.020700
node[80],10.0.23.130,31.327300,35.348000,4.020700
node[3],10.0.23.130,31.327300,35.348000,4.020700
node[54],10.0.23.130,31.327300,35.348000,4.020700
node[67],10.0.23.130,31.327300,35.348000,4.020700
node[25],10.0.23.130,31.327300,35.348000,4.020700
node[92],10.0.23.130,31.327300,33.327300,2.000000
node[92],10.0.23.130,48.091100,49.098700,1.007600
node[35],10.0.3.6,31.362400,43.312200,11.949800
node[70],10.0.3.6,31.362400,43.312200,11.949800
node[11],10.0.3.6,31.362400,43.312200,11.949800
node[14],10.0.3.6,31.362400,43.312200,11.949800
node[64],10.0.3.6,31.362400,43.312200,11.949800
node[72],10.0.3.6,31.362400,43.312200,11.949800
node[40],10.0.3.6,31.362400,43.312200,11.949800
node[96],10.0.3.6,31.362400,43.312200,11.949800
node[63],10.0.12.48,31.364900,43.312400,11.947500
node[40],10.0.12.48,31.364900,40.429900,9.065000
node[72],10.0.12.48,31.364900,40.429900,9.065000
node[98],10.0.12.48,31.364900,40.429900,9.065000
node[64],10.0.12.48,31.364900,40.429900,9.065000
node[93],10.0.12.48,31.364900,38.783400,7.418500
node[8],10.0.12.48,31.364900,40.429900,9.065000
node[43],10.0.12.48,31.364900,35.130100,3.765200
node[23],10.0.12.48,31.364900,40.429900,9.065000
node[22],10.0.12.48,31.364900,40.429900,9.065000
node[70],10.0.12.48,31.364900,40.429900,9.065000
node[22],10.0.6.135,31.381400,43.316300,11.934900
node[8],10.0.6.135,31.381400,43.316300,11.934900
node[93],10.0.6.135,31.381400,40.521800,9.140400
