density	speed	localCbr
120	20	29.802439
120	20	42.921405
120	20	61.25391
120	20	57.518856
120	20	52.602994
120	20	34.396134
120	20	41.944108
120	20	10.908031
120	20	39.833041
120	20	39.88536
120	20	46.624274
120	20	42.459128
120	20	45.29056
120	20	32.47427
120	20	57.110729
120	20	38.322964
120	20	44.223487
120	20	46.680473
120	20	38.74099
120	20	45.03284
120	20	37.542766
120	20	44.782305
120	20	26.69
120	20	20.176823
120	20	28.381776
120	20	32.715666
120	20	8.1191
120	20	30.407851
120	20	36.772398
120	20	35.064515
120	20	6.697969
120	20	28.918906
120	20	50.75673
120	20	31.688642
120	20	29.10387
120	20	22.519192
120	20	39.298846
120	20	55.362489
120	20	31.679384
120	20	7.763382
120	20	21.860169
120	20	20.006341
120	20	32.994267
120	20	17.441358
120	20	33.910186
120	20	37.880528
120	20	22.547813
120	20	50.358667
120	20	33.530343
120	20	29.882537
120	20	19.371713
120	20	19.932568
120	20	12.862792
120	20	31.199498
120	20	19.84953
120	20	39.714578
120	20	32.150152
120	20	15.96181
120	20	41.652481
120	20	20.712135
120	20	49.551043
120	20	49.276205
120	20	35.86032
120	20	8.635095
120	20	51.799583
120	20	48.804371
120	20	27.358924
120	20	18.953538
120	20	4.297108
120	20	43.732367
120	20	35.44156
120	20	50.56337
120	20	28.138079
120	20	30.738049
120	20	37.36615
120	20	25.486881
120	20	40.699244
120	20	18.157491
120	20	62.037537
120	20	19.710255
120	20	23.45083
120	20	25.464923
120	20	59.690586
120	20	39.276738
120	20	48.465525
120	20	52.665883
120	20	45.086576
120	20	44.451064
120	20	58.784124
120	20	34.661056
120	20	53.36369
120	20	50.882576
120	20	51.408345
120	20	32.466675
120	20	24.754845
120	20	47.920336
120	20	51.69188
120	20	14.478236
120	20	49.127294
120	20	31.913535
120	20	45.00965
120	20	44.207009
120	20	55.671739
120	20	50.513184
120	20	34.352847
120	20	25.823497
120	20	61.675582
120	20	39.287799
120	20	41.957075
120	20	35.898939
120	20	44.757014
120	20	45.193913
120	20	37.949298
120	20	12.018613
120	20	54.500287
120	20	41.077787
120	20	38.689725
120	20	13.055341
120	20	24.787812
120	20	21.195007
120	20	11.276535
120	20	46.479874
120	20	42.889327
120	20	33.478379
120	20	12.577143
120	20	41.769464
120	20	12.780528
120	20	26.210815
120	20	39.220382
120	20	24.920657
120	20	10.151738
120	20	39.579686
120	20	38.958141
120	20	37.345983
120	20	31.333424
120	20	34.893153
120	20	19.079027
120	20	23.108481
120	20	23.141962
120	20	53.169105
120	20	12.289599
120	20	22.108758
120	20	46.301476
120	20	36.121081
120	20	45.382183
120	20	37.231868
120	20	24.857939
120	20	43.43774
120	20	30.60768
120	20	39.342542
120	20	44.493492
120	20	43.287
120	20	49.722674
120	20	28.651637
120	20	39.871731
120	20	0.0
120	20	41.911336
120	20	34.876246
120	20	56.029688
120	20	39.033496
120	20	36.169204
120	20	63.317179
120	20	26.007245
120	20	50.678024
120	20	60.517914
120	20	45.881108
120	20	30.265815
120	20	29.141102
120	20	32.590323
120	20	44.521069
120	20	54.255539
120	20	40.604527
120	20	37.646184
120	20	19.806599
120	20	42.599558
120	20	28.348009
120	20	30.989845
120	20	31.647899
120	20	20.546091
120	20	40.472196
120	20	5.04213
120	20	45.972632
120	20	58.647971
120	20	29.603385
120	20	49.103982
120	20	8.24063
120	20	28.860538
120	20	31.388077
120	20	35.495024
120	20	22.452683
120	20	7.831937
120	20	38.830266
120	20	48.630759
120	20	27.01168
120	20	33.380784
120	20	45.998631
120	20	27.316256
120	20	28.339373
120	20	53.942778
120	20	17.187837
120	20	29.571005
120	20	6.018181
120	20	5.213143
120	20	32.133282
120	20	47.496952
120	20	10.686936
120	20	34.437013
120	20	51.840079
120	20	2.596327
120	20	13.429648
120	20	51.845607
120	20	43.568279
120	20	12.503379
120	20	50.457144
120	20	46.055391
120	20	37.589613
120	20	38.568153
120	20	35.220907
120	20	32.074149
120	20	28.010783
120	20	30.709619
120	20	6.929001
120	20	21.236352
120	20	1.607624
120	20	0.0
120	20	40.97395
120	20	41.541983
120	20	35.981742
120	20	4.748188
120	20	31.18072
120	20	29.447543
120	20	47.880206
120	20	56.489657
120	20	12.201034
120	20	49.033996
120	20	11.396072
120	20	32.298824
120	20	11.391003
120	20	46.143829
120	20	13.731898
120	20	43.017409
120	20	53.167216
120	20	49.280057
120	20	32.362919
120	20	44.237534
120	20	48.148981
120	20	43.985161
120	20	39.415094
120	20	27.836543
120	20	26.542627
120	20	38.111936
120	20	12.680364
120	20	3.343434
120	20	33.859463
120	20	50.31167
120	20	13.65523
120	20	14.622138
120	20	47.622032
120	20	24.505176
120	20	8.28088
120	20	52.665818
120	20	26.375039
120	20	52.525969
120	20	43.344102
120	20	53.400697
120	20	9.512038
120	20	20.165304
120	20	36.501986
120	20	12.856303
120	20	37.439038
120	20	37.120388
120	20	43.107341
120	20	29.023306
120	20	8.979432
120	20	38.413934
120	20	20.088551
120	20	5.579383
120	20	2.730616
120	20	25.989182
120	20	44.391961
120	20	8.479878
120	20	25.650046
120	20	16.984336
120	20	6.328998
120	20	24.214748
120	20	28.605783
120	20	6.916255
120	20	6.99389
120	20	13.836404
120	20	8.080907
120	20	13.714428
120	20	17.710303
120	20	16.551776
120	20	29.275921
120	20	3.044483
120	20	11.321935
120	20	4.506972
120	20	1.838251
120	20	15.680952
120	20	14.464717
120	20	24.610356
120	20	22.148927
120	20	16.590601
120	20	16.34689
120	20	0.955657
120	20	13.086787
120	20	11.97298
120	20	11.792627
120	20	26.452906
120	20	26.578915
120	20	35.556353
120	20	42.659068
120	20	20.463012
120	20	38.706636
120	20	24.171827
120	20	27.724874
120	20	40.56894
120	20	24.36233
120	20	46.97698
120	20	57.538302
120	20	47.690885
120	20	44.251318
120	20	24.878507
120	20	21.541252
120	20	20.099249
120	20	28.23382
120	20	27.958215
120	20	47.566336
120	20	45.622514
120	20	26.954399
120	20	31.15434
120	20	29.125408
120	20	41.625811
120	20	30.087228
120	20	6.85781
120	20	33.642086
120	20	28.86625
120	20	11.908431
120	20	8.715168
120	20	6.890137
120	20	33.558847
120	20	53.240287
120	20	59.620011
120	20	42.038821
120	20	51.79051
120	20	48.795943
120	20	44.068671
120	20	14.178298
120	20	45.859722
120	20	50.049906
120	20	40.401359
120	20	47.64059
120	20	38.179676
120	20	44.261911
120	20	26.122429
120	20	42.178046
120	20	13.871479
120	20	38.859826
120	20	39.2563
120	20	47.938678
120	20	27.752623
120	20	33.861586
120	20	31.564767
120	20	36.530345
120	20	46.305265
120	20	32.101016
120	20	32.143523
120	20	17.540594
120	20	50.399589
120	20	8.868533
120	20	44.284917
120	20	65.984619
120	20	35.163867
120	20	66.713545
120	20	55.108826
120	20	70.414506
120	20	39.175989
120	20	44.986022
120	20	67.174083
120	20	27.646965
120	20	41.819775
120	20	45.663223
120	20	42.435984
120	20	34.256168
120	20	24.403955
120	20	26.187009
120	20	27.454254
120	20	40.316916
120	20	45.386725
120	20	44.721949
120	20	13.203573
120	20	30.189355
120	20	6.804372
120	20	19.633253
120	20	24.68483
120	20	33.081605
120	20	31.97749
120	20	27.544324
120	20	33.294492
120	20	30.306507
120	20	33.923801
120	20	28.417885
120	20	24.993352
120	20	9.697086
120	20	52.557154
120	20	23.336411
120	20	5.198663
120	20	54.073144
120	20	22.386943
120	20	7.037686
120	20	33.727656
120	20	51.811731
120	20	49.924207
120	20	44.532147
120	20	31.574484
120	20	40.88874
120	20	31.246278
120	20	12.585317
120	20	6.756984
120	20	39.980489
120	20	44.257938
120	20	45.301352
120	20	32.225015
120	20	38.75849
120	20	43.110817
120	20	47.630024
120	20	31.852943
120	20	29.487612
120	20	44.558454
120	20	23.967288
120	20	41.043861
120	20	26.701813
120	20	57.677164
120	20	39.084272
120	20	43.255996
120	20	43.810987
120	20	48.173104
120	20	49.149543
120	20	41.931338
120	20	44.79244
120	20	55.163482
120	20	50.377603
120	20	52.700516
120	20	25.009654
120	20	48.685453
120	20	46.751894
120	20	14.716071
120	20	27.783295
120	20	42.952422
120	20	42.110639
120	20	20.346788
120	20	46.775346
120	20	29.01473
120	20	9.008265
120	20	37.036316
120	20	10.660018
120	20	48.470654
120	20	51.852507
120	20	53.174126
120	20	54.446569
120	20	43.251506
120	20	21.801726
120	20	39.516841
120	20	28.178643
120	20	16.48509
120	20	11.291946
120	20	42.386181
120	20	35.04097
120	20	42.008429
120	20	34.076546
120	20	47.048467
120	20	52.246461
120	20	31.955313
120	20	28.229847
120	20	63.227675
120	20	59.503104
120	20	59.502914
120	20	3.724643
120	20	55.668088
120	20	1.372186
120	20	55.770711
120	20	8.005495
120	20	14.649671
120	20	62.083595
120	20	41.062739
120	20	35.620076
120	20	61.669258
120	20	34.200388
120	20	43.278369
120	20	28.892925
120	20	13.780231
120	20	50.166697
120	20	49.043195
120	20	52.622085
120	20	48.093853
120	20	39.495261
120	20	54.895835
120	20	12.654008
120	20	26.86148
120	20	21.474581
120	20	36.820278
120	20	33.335081
120	20	41.524727
120	20	15.496967
120	20	7.147865
120	20	36.3942
120	20	33.357968
120	20	38.375777
120	20	16.498262
120	20	11.933646
120	20	28.850325
120	20	28.639927
120	20	12.37049
120	20	9.595204
120	20	32.316702
120	20	29.136134
120	20	19.969468
120	20	51.673397
120	20	43.24773
120	20	52.856292
120	20	20.187089
120	20	23.745926
120	20	34.878559
120	20	48.984299
120	20	21.745203
120	20	48.466789
120	20	50.907131
120	20	14.049417
120	20	48.259959
120	20	45.492749
120	20	41.649569
120	20	31.242788
120	20	39.854696
120	20	41.855209
120	20	36.75986
120	20	44.129627
120	20	35.579902
120	20	45.495802
120	20	40.174188
120	20	38.436897
120	20	25.130754
120	20	29.397608
120	20	9.468152
120	20	41.58541
120	20	14.337637
120	20	39.350433
120	20	47.618892
120	20	36.125206
120	20	46.874856
120	20	31.374913
120	20	28.708455
120	20	24.843899
120	20	35.750109
120	20	32.074884
120	20	23.823906
120	20	48.401306
120	20	47.49463
120	20	25.734728
120	20	16.794873
120	20	22.859872
120	20	42.329076
120	20	45.146013
120	20	6.202074
120	20	56.58257
120	20	48.339623
120	20	46.398911
120	20	40.831957
120	20	32.379135
120	20	41.800152
120	20	39.190328
120	20	12.070513
120	20	46.52672
120	20	17.840703
120	20	46.198139
120	20	8.550779
120	20	14.608601
120	20	29.873267
120	20	54.786997
120	20	28.941265
120	20	58.799387
120	20	52.266495
120	20	43.9889
120	20	43.82229
120	20	34.8009
120	20	19.471462
120	20	37.068058
120	20	18.745558
120	20	24.499797
120	20	37.160849
120	20	46.422947
120	20	18.560049
120	20	39.139336
120	20	7.03138
120	20	46.911379
120	20	45.097935
120	20	32.167236
120	20	10.971283
120	20	25.536307
120	20	38.730682
120	20	24.550663
120	20	40.381063
120	20	18.197038
120	20	48.179526
120	20	54.293483
120	20	42.036493
120	20	34.978536
120	20	40.22947
120	20	47.586038
120	20	16.532181
120	20	43.676794
120	20	14.57788
120	20	49.953545
120	20	6.057636
120	20	55.592709
120	20	33.918338
120	20	47.640186
120	20	17.702541
120	20	29.673053
120	20	32.092021
120	20	32.683138
120	20	37.401856
120	20	46.687139
120	20	18.275265
120	20	40.622311
120	20	47.061258
120	20	25.046007
120	20	36.288677
120	20	24.006741
120	20	42.858999
120	20	49.512922
120	20	48.021589
120	20	43.704245
120	20	18.498333
120	20	11.296862
120	20	41.982701
120	20	48.621754
120	20	16.386401
120	20	31.93869
120	20	29.897797
120	20	9.192027
120	20	6.623201
120	20	21.995164
120	20	32.966149
120	20	40.376995
120	20	30.553761
120	20	33.018837
120	20	12.818013
120	20	0.406735
120	20	0.0
120	20	5.777916
120	20	9.124314
120	20	20.719864
120	20	19.271384
120	20	21.256984
120	20	20.169093
120	20	35.251672
120	20	7.973208
120	20	52.585233
120	20	54.351595
120	20	36.457093
120	20	43.648532
120	20	37.028867
120	20	38.266488
120	20	8.6008
120	20	21.112777
120	20	33.103332
120	20	18.121368
120	20	34.820176
120	20	32.521362
120	20	26.249344
120	20	26.306886
120	20	14.880575
120	20	46.865559
120	20	35.227265
120	20	15.667979
120	20	38.298939
120	20	37.637694
120	20	39.586213
120	20	39.483227
120	20	30.613425
120	20	28.306172
120	20	12.181215
120	20	30.35454
120	20	42.129569
120	20	35.055254
120	20	13.500924
120	20	30.37302
120	20	38.199523
120	20	35.454593
120	20	17.413865
120	20	16.354469
120	20	29.611246
120	20	5.519296
120	20	28.632445
120	20	34.226413
120	20	44.363566
120	20	40.243856
120	20	37.834475
120	20	6.171614
120	20	57.0505
120	20	42.482054
120	20	4.929638
120	20	38.960656
120	20	45.441572
120	20	8.192367
120	20	57.534881
120	20	5.419654
120	20	76.134366
120	20	76.134779
120	20	48.73316
120	20	25.534189
120	20	39.772649
120	20	24.565115
120	20	1.973051
120	20	15.341156
120	20	20.401277
120	20	36.872337
120	20	28.145988
120	20	20.998371
120	20	30.344523
120	20	18.636831
120	20	34.44761
120	20	18.964186
120	20	32.212704
120	20	9.224325
120	20	22.641315
120	20	7.164237
120	20	10.354455
120	20	8.104284
120	20	34.18417
120	20	14.715033
120	20	12.34342
120	20	2.798395
120	20	20.678373
120	20	29.428927
120	20	8.054624
120	20	34.989621
120	20	12.936412
120	20	9.871699
120	20	18.595014
120	20	11.980309
120	20	7.524996
120	20	41.229193
120	20	46.076476
120	20	35.551661
120	20	19.108854
120	20	19.889169
120	20	8.92762
120	20	40.406336
120	20	41.098891
120	20	25.140046
120	20	12.530475
120	20	20.190359
120	20	16.273215
120	20	33.720571
120	20	30.236787
120	20	19.154086
120	20	33.483843
120	20	36.175748
120	20	6.891703
120	20	4.897712
120	20	73.284356
120	20	73.825429
120	20	16.510123
120	20	25.727009
120	20	20.181953
120	20	37.998402
120	20	12.223588
120	20	9.343279
120	20	21.280821
120	20	38.727586
120	20	35.040289
120	20	35.97113
120	20	1.733466
120	20	38.421413
120	20	31.221397
120	20	49.742298
120	20	21.564038
120	20	18.991291
120	20	20.537759
120	20	45.581307
120	20	41.318401
120	20	38.332368
120	20	11.207469
120	20	40.576389
120	20	34.487818
120	20	10.646538
120	20	9.808729
120	20	42.387053
120	20	17.690286
120	20	33.358975
120	20	14.125788
120	20	9.92138
120	20	23.96638
120	20	18.166899
120	20	32.545209
120	20	11.013351
120	20	24.491416
120	20	12.419847
120	20	33.320114
120	20	34.862031
120	20	36.051065
120	20	16.061139
120	20	13.27523
120	20	43.824332
120	20	32.469157
120	20	32.536464
120	20	28.643576
120	20	37.856641
120	20	20.088343
120	20	6.874465
120	20	1.988454
120	20	30.705198
120	20	27.391734
120	20	15.100593
120	20	21.200631
120	20	17.348087
120	20	14.295475
120	20	31.608961
120	20	53.814078
120	20	39.947397
120	20	31.923385
120	20	46.780743
120	20	33.467108
120	20	47.040206
120	20	5.565088
120	20	25.896019
120	20	37.022718
120	20	24.126596
120	20	33.982005
120	20	35.784344
120	20	45.5661
120	20	28.049279
120	20	35.204969
120	20	30.2692
120	20	0.410463
120	20	34.652482
120	20	17.252205
120	20	19.135862
120	20	13.479897
120	20	21.39184
120	20	18.41635
120	20	13.154525
120	20	17.10086
120	20	15.409544
120	20	10.17905
120	20	12.528052
120	20	9.538471
120	20	19.097801
120	20	18.497543
120	20	32.2223
120	20	37.353816
120	20	35.14544
120	20	28.589012
120	20	33.811666
120	20	4.083397
120	20	33.705116
120	20	12.752917
120	20	16.790942
120	20	5.037609
120	20	13.684708
120	20	15.949965
120	20	1.210953
120	20	42.348314
120	20	9.909047
120	20	49.54884
120	20	43.864631
120	20	15.69012
120	20	29.961776
120	20	5.863453
120	20	16.449046
120	20	35.196443
120	20	26.880543
120	20	5.753052
120	20	9.806878
120	20	25.198023
120	20	8.205455
120	20	24.484517
120	20	17.382661
120	20	15.23702
120	20	14.515353
120	20	20.207199
120	20	28.644112
120	20	24.386141
120	20	20.934159
120	20	9.976301
120	20	36.670001
120	20	29.057792
120	20	36.84484
120	20	36.365993
120	20	26.743245
120	20	27.436916
120	20	1.952039
120	20	4.653278
120	20	15.464101
120	20	12.765837
120	20	9.68702
120	20	25.964061
120	20	7.695519
120	20	6.545407
120	20	2.748663
120	20	4.79082
120	20	6.508792
120	20	7.328343
120	20	0.934568
120	20	9.558085
120	20	7.186352
120	20	29.286794
120	20	5.106421
120	20	41.182038
120	20	46.42526
120	20	40.500881
120	20	6.314994
120	20	9.741518
120	20	23.544982
120	20	47.8919
120	20	38.707448
120	20	48.084475
120	20	27.927381
120	20	58.720506
120	20	1.075841
120	20	56.52053
120	20	32.4874
120	20	39.068993
120	20	39.620589
120	20	12.41277
120	20	34.590706
120	20	48.549065
120	20	44.667666
120	20	41.270811
120	20	45.864806
120	20	40.407607
120	20	30.943243
120	20	10.063906
120	20	4.556784
120	20	28.89677
120	20	30.028445
120	20	38.092352
120	20	45.899194
120	20	46.980373
120	20	46.554735
120	20	25.462153
120	20	55.28645
120	20	48.70422
120	20	38.151764
120	20	26.677415
120	20	24.957469
120	20	41.347855
120	20	22.804316
120	20	33.0386
120	20	28.896031
120	20	9.094224
120	20	39.055664
120	20	39.552644
120	20	39.400098
120	20	39.939348
120	20	46.677904
120	20	25.664962
120	20	13.738799
120	20	3.997034
120	20	26.502586
120	20	27.12082
120	20	42.833952
120	20	31.274169
120	20	33.858991
120	20	12.735623
120	20	38.729155
120	20	49.622261
120	20	31.44218
120	20	27.710839
120	20	13.156066
120	20	36.801806
120	20	12.905875
120	20	37.173766
120	20	29.360033
120	20	32.139742
120	20	39.286004
120	20	40.041355
120	20	33.376748
120	20	39.500738
120	20	36.160634
120	20	50.754532
120	20	43.269243
120	20	29.89162
120	20	3.592943
120	20	51.307068
120	20	28.356355
120	20	42.416706
120	20	45.785397
120	20	39.409102
120	20	32.881047
120	20	6.621538
120	20	31.707969
120	20	34.257192
120	20	23.379623
120	20	37.162736
120	20	15.114222
120	20	22.059686
120	20	30.352134
120	20	36.109853
120	20	9.482727
120	20	38.29446
120	20	44.419558
120	20	44.446175
120	20	16.995273
120	20	41.995418
120	20	25.947817
120	20	36.799342
120	20	45.191192
120	20	43.088899
120	20	44.793238
120	20	29.763841
120	20	11.597156
120	20	41.739014
120	20	36.16907
120	20	40.058427
120	20	0.0
120	20	42.856695
120	20	12.529355
120	20	22.063848
120	20	32.536783
120	20	17.885145
120	20	19.683415
120	20	6.510844
120	20	26.692571
120	20	4.516339
120	20	30.805487
120	20	34.360808
120	20	40.686992
120	20	39.703729
120	20	46.614762
120	20	36.276704
120	20	54.313394
120	20	45.934353
120	20	46.895124
120	20	30.404614
120	20	30.613614
120	20	57.709459
120	20	54.316122
120	20	33.351347
120	20	44.527932
120	20	23.832968
120	20	67.040842
120	20	52.846548
120	20	51.737435
120	20	57.064955
120	20	56.979892
120	20	56.656549
120	20	52.14341
120	20	54.759761
120	20	55.343543
120	20	20.255282
120	20	22.747561
120	20	42.756254
120	20	29.382698
120	20	63.704853
120	20	32.385242
120	20	57.484456
120	20	45.594179
120	20	58.140781
120	20	45.29091
120	20	49.591934
120	20	51.084217
120	20	36.744538
120	20	45.930466
120	20	40.404445
120	20	59.92486
120	20	54.470615
120	20	54.591581
120	20	53.96766
120	20	32.939789
120	20	34.171597
120	20	29.147921
120	20	47.376498
120	20	43.752878
120	20	7.590505
120	20	46.309338
120	20	44.459805
120	20	47.387758
120	20	36.317768
120	20	46.389266
120	20	44.22856
120	20	14.460177
120	20	38.036974
120	20	71.265234
120	20	44.381669
120	20	18.44745
120	20	15.568075
120	20	17.22392
120	20	27.986052
120	20	23.39258
120	20	43.620361
120	20	35.777159
120	20	30.575314
120	20	38.94716
120	20	41.79053
120	20	43.868331
120	20	22.813078
120	20	13.851362
120	20	30.634752
120	20	30.706768
120	20	5.260127
120	20	35.749649
120	20	7.521719
120	20	37.25399
120	20	26.759672
120	20	10.439534
120	20	27.925988
120	20	40.57129
120	20	41.661402
120	20	11.914294
120	20	39.638039
120	20	30.184299
120	20	11.527214
120	20	34.784609
120	20	52.047461
120	20	25.565595
120	20	26.5218
120	20	21.9618
120	20	16.159992
120	20	24.301642
120	20	21.091745
120	20	8.489871
120	20	38.9612
120	20	41.276595
120	20	36.872157
120	20	25.709521
120	20	33.831066
120	20	23.524954
120	20	38.033556
120	20	12.979705
120	20	4.725261
120	20	7.111143
120	20	33.084021
120	20	37.185528
120	20	10.260634
120	20	14.455415
120	20	31.480621
120	20	13.098633
120	20	10.635857
120	20	11.627771
120	20	19.731436
120	20	15.034875
120	20	27.400262
120	20	3.412555
120	20	22.533323
120	20	18.884818
120	20	22.262805
120	20	9.279773
120	20	13.375089
120	20	21.406433
120	20	10.90331
120	20	32.609709
120	20	33.258087
120	20	27.164209
120	20	21.613136
120	20	34.835317
120	20	14.700061
120	20	7.960314
120	20	28.304827
120	20	43.105244
120	20	25.82182
120	20	41.905855
120	20	52.614515
120	20	34.35599
120	20	2.898485
120	20	8.130069
120	20	3.124462
120	20	9.0387
120	20	10.40976
120	20	13.629408
120	20	16.031382
120	20	23.23703
120	20	39.585896
120	20	30.455647
120	20	33.761912
120	20	26.245508
120	20	28.07003
120	20	50.776102
120	20	39.610563
120	20	54.030235
120	20	48.31958
120	20	41.981438
120	20	38.565161
120	20	30.317525
120	20	33.618079
120	20	36.283027
120	20	41.465276
120	20	42.5153
120	20	72.509477
120	20	8.974509
120	20	55.522306
120	20	52.04098
120	20	50.103219
120	20	17.470789
120	20	40.677213
120	20	33.602233
120	20	28.121879
120	20	2.460158
120	20	44.382747
120	20	38.518737
120	20	30.399168
120	20	19.955752
120	20	37.868325
120	20	37.27617
120	20	33.889117
120	20	27.826202
120	20	35.998579
120	20	38.444439
120	20	42.69683
120	20	23.811655
120	20	44.854226
120	20	46.449351
120	20	41.29822
120	20	57.715685
120	20	33.437561
120	20	27.342528
120	20	46.945967
120	20	26.335445
120	20	43.678919
120	20	22.10695
120	20	34.947285
120	20	18.804485
120	20	33.840801
120	20	22.57215
120	20	15.984021
120	20	69.048521
120	20	41.410522
120	20	43.186683
120	20	27.721348
120	20	38.740409
120	20	13.391649
120	20	41.433528
120	20	14.274185
120	20	30.39986
120	20	31.623608
120	20	33.985436
120	20	7.761952
120	20	36.982602
120	20	34.391901
120	20	29.322892
120	20	35.033655
120	20	10.845339
120	20	24.531777
120	20	28.911159
120	20	36.550402
120	20	40.14501
120	20	43.698788
120	20	19.806665
120	20	41.425382
120	20	20.237764
120	20	24.362225
120	20	16.174874
120	20	28.75116
120	20	31.89911
120	20	41.074035
120	20	44.870898
120	20	27.827302
120	20	45.432262
120	20	57.095436
120	20	51.927993
120	20	56.663726
120	20	41.07942
120	20	48.225995
120	20	23.3041
120	20	42.217338
120	20	27.912546
120	20	38.612737
120	20	34.594398
120	20	33.318584
120	20	38.045267
120	20	10.482664
120	20	23.375925
120	20	35.560833
120	20	21.882617
120	20	33.646914
120	20	22.928867
120	20	22.277063
120	20	11.397024
120	20	10.701081
120	20	34.105636
120	20	30.689533
120	20	23.472682
120	20	38.841141
120	20	34.346326
120	20	34.196721
120	20	19.703944
120	20	21.994663
120	20	36.480487
120	20	25.786241
120	20	10.753144
120	20	16.374267
120	20	26.547462
120	20	24.844458
120	20	27.480246
120	20	28.685072
120	20	28.753176
120	20	24.101943
120	20	36.297945
120	20	29.724148
120	20	25.656752
120	20	13.204098
120	20	14.181252
120	20	31.647584
120	20	32.676696
120	20	25.379648
120	20	33.487378
120	20	26.956954
120	20	10.948412
120	20	8.235943
120	20	5.807566
120	20	23.907095
120	20	27.158216
120	20	23.810795
120	20	33.087754
120	20	40.67165
120	20	8.193742
120	20	31.324109
120	20	5.746771
120	20	8.568077
120	20	13.828895
120	20	9.238649
120	20	16.661524
120	20	15.22702
120	20	16.176484
120	20	24.635159
120	20	25.667322
120	20	21.743405
120	20	26.864336
120	20	30.070429
120	20	1.19942
120	20	3.177152
120	20	22.33969
120	20	22.717197
120	20	41.227319
120	20	34.120272
120	20	37.411073
120	20	38.21816
120	20	41.574128
120	20	28.835531
120	20	21.286404
120	20	37.888969
120	20	51.254707
120	20	33.412099
120	20	32.499633
120	20	45.159736
120	20	16.972421
120	20	38.994794
120	20	37.684988
120	20	33.651267
120	20	21.119224
120	20	34.216071
120	20	9.919166
120	20	36.414708
120	20	24.952247
120	20	25.148251
120	20	17.533393
120	20	7.329291
120	20	12.53155
120	20	10.527488
120	20	41.822543
120	20	8.19227
120	20	44.576133
120	20	7.737038
120	20	34.741122
120	20	29.139736
120	20	24.570613
120	20	38.258063
120	20	40.617803
120	20	55.922072
120	20	5.655639
120	20	54.860648
120	20	40.447673
120	20	40.341238
120	20	31.988955
120	20	12.827846
120	20	4.757
120	20	36.532557
120	20	24.823467
120	20	11.616168
120	20	38.901726
120	20	8.126748
120	20	43.187774
120	20	6.157509
120	20	32.893566
120	20	41.284899
120	20	58.627148
120	20	21.476631
120	20	42.880948
120	20	27.748043
120	20	24.201973
120	20	32.799452
120	20	16.312844
120	20	3.684172
120	20	13.078619
120	20	54.942332
120	20	49.901559
120	20	10.273248
120	20	31.376771
120	20	38.549778
120	20	20.581013
120	20	44.50338
120	20	50.862662
120	20	34.538203
120	20	52.869201
120	20	20.309913
120	20	7.882492
120	20	20.546434
120	20	26.479218
120	20	9.441288
120	20	5.696424
120	20	23.400512
120	20	46.343327
120	20	46.25851
120	20	1.869765
120	20	4.974623
120	20	1.423662
120	20	59.30749
120	20	24.515493
120	20	46.573443
120	20	43.678106
120	20	45.080085
120	20	10.205787
120	20	28.229394
120	20	35.68178
120	20	15.023893
120	20	25.039288
120	20	35.529093
120	20	28.290671
120	20	22.298611
120	20	33.223288
120	20	28.863188
120	20	27.877151
120	20	14.917344
120	20	20.014176
120	20	15.190372
120	20	30.561292
120	20	15.625291
120	20	11.384815
120	20	2.670759
120	20	4.085186
120	20	11.543122
120	20	12.526543
120	20	13.726902
120	20	11.742469
120	20	19.060389
120	20	20.275652
120	20	41.475358
120	20	34.877876
120	20	36.295533
120	20	35.190231
120	20	33.917583
120	20	27.840165
120	20	39.364986
120	20	29.880876
120	20	31.367084
120	20	33.897965
120	20	37.519139
120	20	19.923654
120	20	24.81155
120	20	18.663143
120	20	38.417145
120	20	45.815237
120	20	48.354551
120	20	34.427977
120	20	8.619158
120	20	38.26919
120	20	32.289895
120	20	44.270905
120	20	23.399536
120	20	18.617874
120	20	6.714145
120	20	21.479065
120	20	40.70343
120	20	14.924075
120	20	48.95711
120	20	45.545117
120	20	42.073026
120	20	36.583606
120	20	50.677678
120	20	26.399406
120	20	30.580809
120	20	19.206677
120	20	28.266038
120	20	31.236569
120	20	8.223914
120	20	25.400291
120	20	31.586364
120	20	17.893506
120	20	16.910339
120	20	17.322481
120	20	26.545905
120	20	26.916109
120	20	35.11331
120	20	35.061104
120	20	29.520661
120	20	34.55059
120	20	23.834158
120	20	27.865429
120	20	24.529014
120	20	20.215554
120	20	44.64332
120	20	47.525761
120	20	13.453566
120	20	50.011336
120	20	32.034135
120	20	42.82021
120	20	38.494238
120	20	33.386429
120	20	36.925154
120	20	41.006322
120	20	52.122689
120	20	32.859219
120	20	24.310299
120	20	55.212395
120	20	48.614423
120	20	45.283564
120	20	45.375565
120	20	57.126911
120	20	42.246072
120	20	47.64191
120	20	63.479384
120	20	58.469962
120	20	33.421067
120	20	49.631376
120	20	51.814029
120	20	61.965695
120	20	2.398712
120	20	55.344422
120	20	40.329202
120	20	46.648428
120	20	42.116716
120	20	50.91273
120	20	36.866835
120	20	82.982611
120	20	52.495922
120	20	49.882627
120	20	54.242849
120	20	49.854139
120	20	40.004597
120	20	40.040492
120	20	45.167891
120	20	33.504976
120	20	23.154328
120	20	37.870955
120	20	22.935391
120	20	25.366113
120	20	36.977708
120	20	31.763123
120	20	22.763581
120	20	48.432374
120	20	46.911528
120	20	26.474665
120	20	21.481986
120	20	34.991575
