Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[275],10.0.28.230,30.328700,53.580600,23.251900
node[221],10.0.0.9,30.328800,59.782800,29.454000
node[260],10.0.0.9,30.328800,48.470200,18.141400
node[260],10.0.0.9,74.910400,90.678300,15.767900
node[155],10.0.0.9,30.328800,80.269200,49.940400
node[252],10.0.0.9,30.328800,59.788000,29.459200
node[276],10.0.0.9,30.328800,63.477600,33.148800
node[263],10.0.4.26,30.329500,37.700300,7.370800
node[96],10.0.4.26,30.329500,99.366000,69.036500
node[11],10.0.4.26,30.329500,37.700300,7.370800
node[64],10.0.4.26,30.329500,41.911800,11.582300
node[70],10.0.4.26,30.329500,37.700300,7.370800
node[39],10.0.4.26,30.329500,37.700300,7.370800
node[238],10.0.4.26,30.329500,43.716500,13.387000
node[79],10.0.4.26,30.329500,43.716500,13.387000
node[282],10.0.4.26,30.329500,35.940000,5.610500
node[106],10.0.4.26,30.329500,35.940000,5.610500
node[10],10.0.4.26,30.329500,37.700300,7.370800
node[39],10.0.19.50,30.329700,43.675000,13.345300
node[106],10.0.19.50,30.329700,81.624700,51.295000
node[10],10.0.19.50,30.329700,43.675000,13.345300
node[64],10.0.19.50,30.329700,43.675000,13.345300
node[263],10.0.19.50,30.329700,36.791200,6.461500
node[79],10.0.19.50,30.329700,38.553000,8.223300
node[79],10.0.19.50,81.411400,130.288000,48.876600
node[14],10.0.19.50,30.329700,36.791200,6.461500
node[11],10.0.19.50,30.329700,33.481500,3.151800
node[96],10.0.19.50,30.329700,38.553000,8.223300
node[63],10.0.19.50,30.329700,38.553000,8.223300
node[63],10.0.19.50,84.110100,98.825400,14.715300
node[71],10.0.19.50,30.329700,43.675000,13.345300
node[79],10.0.17.148,30.330300,37.196200,6.865900
node[11],10.0.17.148,30.330300,37.196200,6.865900
node[70],10.0.17.148,30.330300,37.196200,6.865900
node[263],10.0.17.148,30.330300,37.196200,6.865900
node[14],10.0.17.148,30.330300,37.196200,6.865900
node[39],10.0.17.148,30.330300,37.196200,6.865900
node[106],10.0.17.148,30.330300,37.196200,6.865900
node[238],10.0.17.148,30.330300,37.196200,6.865900
node[239],10.0.17.148,30.330300,35.608000,5.277700
node[239],10.0.0.9,30.330300,35.610300,5.280000
node[96],10.0.17.148,30.330300,37.196200,6.865900
node[10],10.0.17.148,30.330300,37.196200,6.865900
node[63],10.0.17.148,30.330300,37.196200,6.865900
node[181],10.0.17.148,30.330300,37.196200,6.865900
node[181],10.0.17.148,113.900000,163.388000,49.488000
node[181],10.0.0.9,30.330300,35.610300,5.280000
node[124],10.0.17.148,30.330300,35.608000,5.277700
node[124],10.0.0.9,30.330300,35.610300,5.280000
node[70],10.0.10.215,30.330500,47.954400,17.623900
node[106],10.0.10.215,30.330500,47.925700,17.595200
node[10],10.0.10.215,30.330500,47.925700,17.595200
node[64],10.0.10.215,30.330500,35.567300,5.236800
node[263],10.0.10.215,30.330500,35.567300,5.236800
node[14],10.0.10.215,30.330500,35.567300,5.236800
node[79],10.0.10.215,30.330500,35.567300,5.236800
node[11],10.0.10.215,30.330500,33.729200,3.398700
node[96],10.0.10.215,30.330500,35.567300,5.236800
node[71],10.0.10.215,30.330500,47.954400,17.623900
node[63],10.0.10.215,30.330500,35.567300,5.236800
node[64],10.0.21.159,30.331100,55.443900,25.112800
node[11],10.0.21.159,30.331100,41.960400,11.629300
node[239],10.0.21.159,30.331100,55.443900,25.112800
node[70],10.0.21.159,30.331100,39.710200,9.379100
node[70],10.0.21.159,81.324400,129.585000,48.260600
